C,Hpop,Dec,D,L
0.044318200000005,0.0117838,0.420122100000259,0.15305560000002,0.370720300000207
0.0999522,0.034757,0.188415000000052,0.413448700000256,0.263427100000102
0.147881900000006,0.0277078,0.160295900000015,0.446087600000288,0.218026800000073
0.137410199999997,0.0128814,0.126767699999995,0.508153400000306,0.214787300000061
0.103786399999994,0.051043500000004,0.16016340000002,0.379076400000222,0.305930300000149
0.042349800000003,0.057387600000006,0.265208200000117,0.316579500000145,0.318474900000144
0.058677400000006,0.051296100000005,0.144184700000001,0.380960900000229,0.364880900000201
0.049439700000004,0.0033329,0.283305600000138,0.392323500000232,0.271598300000107
0.190260400000056,0.021874299999999,0.133388199999992,0.242711500000089,0.411765600000247
0.071499000000006,0.0347284,0.349728000000199,0.320343800000169,0.223700800000088
0.150132400000006,0.0857079,0.261761800000122,0.227814900000083,0.274583000000119
0.201458800000065,0.054601900000005,0.194104500000062,0.346917100000184,0.202917700000055
0.057704700000006,0.076602900000006,0.203725800000057,0.246504100000097,0.415462500000252
0.0064334,0.029606899999999,0.274638000000127,0.468346300000302,0.220975400000072
0.048741300000004,0.135363799999997,0.156208700000024,0.271601100000119,0.388085100000243
0.036692300000001,0.059647900000008,0.177716300000038,0.417709800000262,0.308233700000154
0.026578299999999,0.055158300000006,0.274375500000135,0.41328770000025,0.23060020000007
0.0112827,0.0131131,0.357388300000206,0.215781600000067,0.402434300000244
0.058124100000007,0.076606800000004,0.312354300000164,0.336716100000174,0.216198700000068
0.161257400000011,0.027880499999999,0.281900900000132,0.300111400000139,0.228849800000065
0.084636200000002,7.32000000000009E-05,0.39346220000024,0.320595800000156,0.201232600000056
0.068577700000007,0.0864061,0.195212500000049,0.338122000000174,0.311681700000151
0.042874700000003,0.024937599999999,0.304095900000153,0.323539100000157,0.304552700000142
0.011244299999999,0.08416760000001,0.21541300000007,0.452243500000302,0.236931600000094
0.0154339,0.100194700000001,0.227068500000082,0.457748700000288,0.19955420000005
0.037529200000001,0.034601600000002,0.155279900000023,0.436712200000288,0.335877100000176
0.054797000000005,0.0001046,0.310214100000165,0.35908690000019,0.275797400000114
0.100892600000001,0.041706700000002,0.164521200000024,0.41462550000026,0.278254000000116
0.0213291,0.0054807,0.209457800000064,0.501059700000326,0.262672700000109
0.061957400000007,0.193730100000058,0.150382600000012,0.36805330000021,0.22587660000007
0.122054599999991,0.038728400000001,0.17965110000004,0.436203600000272,0.223362300000076
0.069991600000008,0.0409644,0.320669400000176,0.239050400000091,0.329324200000167
0.040156400000001,0.045797000000004,0.477585300000325,0.290940300000134,0.145520999999997
0.061253000000009,0.035438200000001,0.318024500000179,0.366400700000216,0.218883600000063
0.068370500000006,0.053086700000004,0.313808400000166,0.389963000000231,0.174771400000021
0.090965200000006,7.98000000000011E-05,0.352636100000197,0.39597470000024,0.160344200000016
0.130517799999986,0.0067622,0.275983000000126,0.345335300000175,0.241401700000083
0.062772800000005,0.038435900000001,0.121230999999986,0.466078100000304,0.311482200000149
0.087139700000004,0.040164500000002,0.337514600000192,0.231903300000093,0.30327790000014
