C,D,Int,L,PeP,Dec
0.050931400000005,0.316025100000154,0.0001523,0.175668300000033,0.111796599999997,0.345426300000189
0.0030277,0.469701600000306,0.0076947,0.263248800000112,0.050060000000005,0.206267200000066
0.040825500000001,0.505756800000321,0.026934099999999,0.171516100000024,0.023405399999999,0.231562100000082
0.051554700000005,0.412529500000253,0.027976599999999,0.183725700000031,0.077372200000005,0.246841300000099
0.124621499999985,0.146086200000009,0.0168721,0.194518900000052,0.108259799999997,0.40964150000025
0.073026500000007,0.31786600000016,0.0002693,0.186231300000041,0.29455460000014,0.128052299999989
0.038627400000002,0.272712000000128,0.067470700000009,0.167961500000023,0.113445499999987,0.339782900000191
0.055386900000006,0.376524200000234,0.0139708,0.161652300000016,0.079176600000008,0.313289200000171
0.0001293,0.309912600000155,0.013894599999999,0.206384200000059,0.144193000000006,0.325486300000172
0.0014163,0.198366100000049,0.0002103,0.252245000000103,0.166237400000022,0.381524900000234
0.0019228,0.434715200000282,0.090988199999999,0.244359300000094,0.0062604,0.221754100000078
0.056780300000006,0.303259800000146,0.028772099999999,0.1399107,0.120132599999986,0.351144500000208
0.190255500000043,0.311487900000157,0.090385899999998,0.144603400000011,0.147669500000008,0.115597799999992
0.0137098,0.397811500000226,0.000179,0.257006000000096,0.0153079,0.315985800000156
0.0125063,0.27596890000012,0.026966499999999,0.174376400000029,0.099640199999993,0.410541700000248
0.039529900000002,0.337291500000163,0.154292000000004,0.185704000000037,0.170704300000025,0.112478299999997
0.066625800000008,0.109341799999998,0.017560899999999,0.215607200000059,0.210212000000063,0.380652300000223
0.048585700000003,0.224781400000064,0.063070100000008,0.233455700000081,0.184724500000044,0.245382600000096
0.066924000000009,0.269888200000118,0.022939699999999,0.259644100000111,0.082136000000006,0.298468000000154
0.0349396,0.382529100000231,0.097643899999996,0.20788730000006,0.095462799999998,0.181537300000043
0.058238100000007,0.279127200000127,0.0203157,0.32845040000016,0.096844099999992,0.21702450000007
0.080765700000001,0.280289000000128,0.029621299999999,0.164601900000018,0.210041500000061,0.234680600000096
0.043556100000002,0.36397290000021,0.11295529999999,0.163390800000025,0.105630399999989,0.210494500000073
0.063271800000007,0.371819200000213,0.0132542,0.169636400000027,0.025445699999999,0.3565727000002
0.0030785,0.431423400000273,0.0024687,0.171419200000026,0.121928199999993,0.269682000000115
0.0050491,0.199137200000048,0.0023761,0.306953000000147,0.275233400000129,0.21125120000006
0.0001659,0.331741600000182,0.0022705,0.28674770000014,0.17561430000004,0.203460000000053
0.027271999999999,0.224463400000091,0.073463000000003,0.114399199999997,0.330869400000181,0.229533000000095
0.163021600000026,0.401997300000228,0.018183,0.160564200000019,0.0072049,0.249029000000111
0.0155212,0.52709200000023,0.0057317,0.108630799999996,0.111240599999991,0.231783700000082
0.0001044,0.312834900000154,0.100927899999997,0.183634300000041,0.200518500000052,0.201980000000063
0.047065900000002,0.493016700000337,0.0002479,0.212612300000067,0.107275199999992,0.139782000000002
8.09000000000012E-05,0.337136800000196,5.64000000000005E-05,0.116425899999989,0.28779820000014,0.258501800000112
0.0157755,0.345396200000185,0.0008279,0.097261499999997,0.067736600000003,0.473002300000314
0.054964000000009,0.240093700000084,0.031871900000001,0.194715100000054,0.043491200000001,0.434864100000283
0.080505700000002,0.442726500000276,0.052418000000006,0.225180800000084,0.000364,0.19880500000005
0.020198099999999,0.462671700000306,0.053074300000006,0.232217600000071,0.030082399999999,0.201755900000064
0.056616500000005,0.459141200000304,0.073295000000006,0.12415819999999,0.125106799999988,0.161682300000027
0.066170900000007,0.286384600000131,0.098871499999995,0.138239999999996,0.080243700000002,0.330089300000176
0.004106,0.420473900000256,0.009381399999999,0.160822400000018,0.154225700000012,0.250990600000108
0.103062199999999,0.345043200000184,0.025327599999999,0.220996500000067,0.115612799999995,0.189957700000048
0.037891100000002,0.35644570000019,0.129421799999989,0.137783700000001,0.060674400000008,0.277783300000124
0.067584400000009,0.325695900000173,0.0026694,0.214959600000068,0.105829899999995,0.283260800000138
0.023559799999999,0.245984400000101,0.0048092,0.171148900000033,0.071018400000008,0.48347930000033
0.019480199999999,0.19466820000005,0.0011568,0.192697000000048,0.384191300000224,0.207806500000062
0.089066399999997,0.387124100000234,0.06673890000001,0.182640800000035,0.125489799999988,0.148940000000007
0.041878800000002,0.411147500000251,0.057330800000005,0.245797900000084,0.038576200000001,0.205268800000057
0.016546899999999,0.45498410000029,0.05997930000001,0.084267600000001,0.036900100000001,0.347322000000203
0.036310700000002,0.214732100000076,0.064056300000007,0.294042400000143,0.057813800000007,0.333044700000193
6.08000000000006E-05,0.220022000000077,0.234687900000094,0.160842100000014,0.179965400000026,0.204421800000071
0.043879800000004,0.437282500000289,0.0001013,0.230016800000077,0.027533699999999,0.261185900000105
0.063618600000009,0.528919900000234,0.025994599999999,0.142173199999998,0.079448300000008,0.159845400000014
0.103568699999996,0.42890980000027,0.0089482,0.203588200000062,0.031946300000001,0.223038800000079
0.0312962,0.274374500000135,5.31000000000005E-05,0.370148500000216,0.119099399999986,0.205028300000052
0.128325199999992,0.382553300000239,0.140168600000008,0.14786990000001,0.057757800000005,0.143325200000006
0.0113907,0.291874100000142,0.048749000000005,0.342951200000188,0.0142048,0.290830200000142
0.030770599999999,0.240034500000098,0.0001919,0.354750300000203,0.107931499999989,0.266321200000116
0.080856000000003,0.427973800000274,0.0082046,0.199227400000049,0.105481299999994,0.178256900000041
0.101890399999996,0.298532500000143,0.0005776,0.189113000000035,0.177914900000041,0.231971600000075
0.099851399999998,0.379812700000223,0.026292199999999,0.082159599999998,0.284559000000139,0.127325099999989
0.023030999999999,0.384303200000232,0.095069999999998,0.079224000000009,0.087557500000002,0.330814300000177
0.087674099999999,0.342840100000183,0.0004734,0.251366000000097,0.0163379,0.301308500000156
0.035705100000001,0.256181700000109,0.035367400000002,0.16023920000002,0.231980700000082,0.280525900000135
0.074650500000003,0.292474200000131,0.095255399999998,0.259796500000107,0.053897300000007,0.223926100000088
0.0257024,0.443258700000285,0.106381799999994,0.204891700000056,0.0260305,0.193734900000046
0.061542900000006,0.268746200000118,0.080214500000003,0.244088600000087,0.041683100000002,0.303724700000151
0.043388300000002,0.182738400000042,0.024194399999999,0.217792000000071,0.340044100000205,0.191842800000042
0.036256600000002,0.460260800000292,0.055115300000005,0.189948600000047,0.033107,0.225311700000086
0.050226800000005,0.3638031000002,0.025140099999999,0.228783100000084,0.076187300000004,0.25585960000011
0.029804699999999,0.380528200000214,0.103317199999996,0.307375600000143,0.089771300000002,0.089202999999998
0.051370900000005,0.137226900000003,0.094743100000001,0.246650800000098,0.319839100000163,0.150169200000007
0.033374800000001,0.335081500000182,0.0174922,0.174207700000027,0.082644700000002,0.357199100000203
0.0115648,0.490556200000327,0.019556599999999,0.0868495,0.0012024,0.390270500000238
0.134150100000001,0.40332180000023,0.091805900000001,0.178573100000035,0.049791100000006,0.142357999999997
0.037815700000001,0.346801200000186,0.033551400000001,0.198806500000053,0.184275100000039,0.198750100000059
0.06397530000001,0.438959600000297,0.027334099999999,0.197264500000044,0.104619599999995,0.167846900000021
0.072283500000007,0.225992600000091,0.0863155,0.314850400000173,0.0875832,0.212974800000064
0.094338199999998,0.252489700000098,0.11323709999999,0.242220700000098,0.050353100000005,0.247361200000109
0.045087700000004,0.451136700000292,0.043971500000002,0.226965500000069,0.0169848,0.215853800000084
0.023608499999999,0.543168400000157,0.067335000000007,0.209726400000064,0.0052365,0.150925200000013
0.049994300000004,0.45248550000029,0.107372499999992,0.229747100000076,0.076424100000003,0.083976500000008
0.039122700000004,0.311304900000164,0.0005498,0.072455400000005,0.134147699999992,0.442419500000285
0.037934600000001,0.267555900000114,0.008355999999999,0.112392399999992,0.0057728,0.567988300000055
0.0096537,0.482761100000319,0.060294500000005,0.185228000000049,0.027472899999999,0.234589800000091
0.108061499999992,0.567854300000059,0.0194556,0.183724000000044,0.002663,0.118241599999996
7.23000000000009E-05,0.244706800000099,0.075480000000007,0.170216400000013,0.236902400000085,0.27262210000013
0.037399300000001,0.496814200000337,0.096983299999993,0.269091500000109,0.020907299999999,0.078804400000007
0.087817600000002,0.299157000000143,0.11334389999999,0.110721499999992,0.028381199999999,0.360578800000205
0.020513199999999,0.240701900000098,0.076551300000005,0.19203630000005,0.076825300000005,0.393372000000237
0.120194199999987,0.214486100000062,0.078540700000004,0.141385000000005,0.153033700000017,0.292360300000142
0.019931899999999,0.274651300000119,0.093904400000002,0.171926300000028,0.157139299999993,0.282446800000133
0.0138147,0.30752440000015,0.0165065,0.245144700000093,0.0814246,0.335585100000178
0.045820600000004,0.476224500000323,0.027756499999999,0.187416000000041,0.094037300000002,0.168745100000021
0.050526100000005,0.365820800000217,0.0028195,0.115645999999989,0.086223700000001,0.378963900000223
0.041728500000002,0.347833600000208,0.0049771,0.164497500000019,0.258363000000125,0.18260030000003
0.0031609,0.275191600000129,0.015996999999999,0.15811800000001,0.247359000000089,0.300173500000155
0.0092856,0.375044200000219,0.0172075,0.229445200000088,0.0876725,0.281345000000137
0.0081925,0.425853900000272,0.051715000000005,0.186272900000036,0.060497700000007,0.267468000000129
0.064865100000008,0.412977100000254,0.030914999999999,0.123853499999993,0.143444199999991,0.223945100000072
0.0007511,0.268991200000117,5.09000000000001E-05,0.173626700000037,0.337130700000178,0.219449400000074
9.37000000000015E-05,0.416289100000256,0.0114455,0.147155500000006,0.12224059999999,0.302775600000152
0.066284200000008,0.262306300000116,0.014956899999999,0.163945600000021,0.296484800000131,0.196022200000046
0.0135176,0.358626800000203,7.4700000000001E-05,0.216136900000074,0.198531800000054,0.213112200000075
0.077274400000004,0.2614720000001,0.025607299999999,0.17356240000002,0.186239400000041,0.275844500000126
0.0045702,0.38422360000023,0.026680399999999,0.247979200000099,0.109945999999991,0.226600600000084
0.080087600000006,0.429291200000264,0.065709900000004,0.169567400000029,0.162745400000027,0.092598500000006
0.032644700000002,0.389711100000234,0.0001364,0.28509230000013,0.120468299999988,0.171947200000035
0.080048800000003,0.430073300000276,0.114906299999987,0.200690500000052,0.0001023,0.174178800000033
0.013142299999999,0.575094000000014,0.041276900000004,0.161088100000013,0.102148599999997,0.107250099999997
0.0045053,0.348877900000199,0.0001293,0.217634400000075,0.033346400000001,0.395506700000245
0.0147319,0.373481600000209,0.0002249,0.218582900000071,0.170066100000029,0.222912600000076
0.060898900000007,0.237895400000086,4.02000000000001E-05,0.178261400000034,0.204309500000063,0.318594600000166
0.020140999999999,0.205702400000066,0.055398000000006,0.164450200000018,0.174846400000029,0.379462000000224
0.039093700000002,0.228142900000089,0.0001342,0.179313600000036,0.259444100000113,0.293871500000146
0.029859699999999,0.374483200000215,0.0011888,0.202663800000054,0.120923199999987,0.27088130000011
0.0295831,0.30888670000014,0.212613300000066,0.254900500000099,0.084687700000004,0.109328699999996
0.017636399999999,0.565049900000048,0.0328329,0.16900120000002,0.0081303,0.20734930000006
0.044831400000003,0.505607300000333,0.053056400000001,0.193162300000043,0.053252200000007,0.150090400000016
0.0060932,0.573740700000017,0.131074099999991,0.064771800000006,0.169967800000033,0.054352400000007
0.044167900000003,0.501994500000333,0.0001284,0.184327600000033,0.038503300000003,0.230878300000086
0.022160499999999,0.241527200000088,0.140482399999998,0.298494800000137,0.038370400000001,0.258964700000112
0.035154600000001,0.318463400000166,0.0043059,0.250893900000094,0.164355600000017,0.226826600000075
0.021634399999999,0.340899200000187,0.0346335,0.190153800000051,0.190017600000045,0.222661500000083
0.053109100000006,0.438648100000277,0.0050711,0.155022800000013,0.20036520000006,0.147783700000012
0.021681799999999,0.19975680000006,0.073434000000004,0.217992300000071,0.0158652,0.471269900000313
0.0058106,0.261811700000108,0.020706799999999,0.139789899999996,0.175651700000016,0.396229300000244
0.0096145,0.450148300000291,0.102046099999995,0.136172599999999,0.083108600000007,0.218909900000071
0.0105038,0.300301500000146,0.0001876,0.225117800000075,0.206779900000064,0.257109400000109
0.059777200000008,0.352423500000195,0.012089699999999,0.185348100000036,0.280010300000126,0.110351200000001
0.0039529,0.51874760000025,0.0168907,0.087743100000001,0.062213600000008,0.310452100000162
0.045781700000005,0.441382400000278,0.0048251,0.241820400000099,0.083700800000003,0.182489600000042
0.032135400000001,0.265654900000104,0.0360179,0.107374899999995,0.208373200000062,0.350443700000201
0.047590600000004,0.465404100000308,0.0286766,0.230850500000069,0.042722400000002,0.184755800000041
0.0011393,0.452875000000287,0.158131600000024,0.202337300000057,0.044194700000006,0.141322100000005
0.106322199999999,0.464946700000296,0.026889299999999,0.219584300000067,0.028667199999999,0.153590300000017
0.023262999999999,0.261516200000108,0.032035700000001,0.262372200000109,0.155862500000021,0.264950400000119
0.030502999999999,0.463701900000302,0.062693800000007,0.120229399999987,0.064849800000014,0.258022100000113
0.020695499999999,0.667132399999633,0.022599599999999,0.162884800000017,0.0287443,0.097943399999998
0.029189099999999,0.242761600000091,0.055609300000001,0.316025700000154,0.069182500000007,0.287231800000136
0.026480599999999,0.396273600000227,0.082507199999997,0.246467200000089,0.0198661,0.22840530000008
0.065298000000009,0.376047700000218,0.028393,0.124868099999992,0.248456600000079,0.156936600000012
0.0315346,0.327006000000176,0.049017100000004,0.238569000000085,0.141683900000012,0.212189400000063
0.061610600000007,0.257508500000107,0.006362,0.236456700000085,0.138866900000009,0.299195300000138
0.055890500000006,0.303446800000152,0.019688399999999,0.147519000000009,0.048893900000005,0.424561400000278
0.062337100000007,0.332462400000188,0.078151400000006,0.147460500000005,0.128895699999991,0.250692900000101
0.133715799999996,0.317784500000163,0.111953199999996,0.284549500000116,0.046219200000003,0.105777800000003
0.039418800000003,0.242461400000098,0.0001293,0.203447200000054,0.051006500000005,0.463536800000317
0.0112474,0.224057100000067,0.0001755,0.21679620000007,0.136303099999994,0.411420700000254
0.043463400000002,0.295604200000137,0.0106909,0.132518799999996,0.159629200000019,0.358093500000202
0.0167757,0.498644900000335,0.074355300000004,0.367233200000202,7.97000000000012E-05,0.042911200000003
0.116054699999992,0.205639800000064,0.039142800000003,0.123328699999986,0.235764200000088,0.28006980000013
0.004998,0.401867500000238,0.025074599999999,0.189259600000034,0.131328699999988,0.2474716000001
0.035446300000001,0.250498300000106,0.0100278,0.1406524,0.115125799999989,0.448249400000283
0.068917800000006,0.537755400000184,0.043416600000002,0.201288900000046,0.047001300000005,0.101619999999997
0.041493100000002,0.413801800000259,0.208564200000054,0.149640100000015,0.019520499999999,0.166980300000028
0.0043985,0.450068400000293,0.059988500000005,0.259628700000117,0.108790599999994,0.117125299999996
0.014502,0.26451600000011,0.0337747,0.195370400000042,0.214947000000062,0.276889900000124
0.043648200000002,0.297483400000143,0.112141999999986,0.104182099999996,0.085217000000004,0.357327300000206
0.044981200000003,0.297778900000138,0.098762999999999,0.173136300000022,0.070836900000007,0.314503700000155
0.0061918,0.486120000000322,0.096143499999995,0.176175800000026,0.119644799999994,0.115724099999994
0.0350962,0.296403500000135,0.000122,0.136805299999992,0.157289200000014,0.374283800000231
7.09000000000009E-05,0.531374700000211,0.0006192,0.081543300000003,0.137137599999993,0.249254300000103
0.003241,0.357940300000203,0.056343100000001,0.278215400000119,0.137712700000008,0.166547500000025
0.0123162,0.336729800000191,0.129863200000004,0.309661100000142,0.144306900000001,0.067122800000005
0.049168800000004,0.321849400000163,0.035930100000002,0.190882700000038,0.124822799999985,0.277346200000123
0.039485200000002,0.459185900000294,0.0339901,0.235562200000078,0.083269300000006,0.148507300000008
0.107941499999995,0.367217600000212,0.126222699999997,0.128798999999987,0.0123996,0.257419600000106
0.0029288,0.467956800000314,0.120580899999992,0.138647499999991,0.094763499999996,0.175122500000038
0.051292000000003,0.357672000000207,0.077899600000009,0.141464300000001,0.32329540000015,0.048376700000004
0.047350800000003,0.537428300000172,0.052250300000006,0.277491100000117,0.0001119,0.0853676
0.0053236,0.543498300000151,0.0006898,0.137194099999998,0.138929999999995,0.174364200000042
0.0027139,0.307184000000157,0.143416499999999,0.350181500000189,0.025361899999999,0.171142200000027
0.0052185,0.224961400000066,0.034141700000001,0.189071700000042,0.068331700000004,0.47827500000032
0.029608899999999,0.439174500000277,0.043356100000002,0.159685400000023,0.0001004,0.328074700000186
0.036765400000001,0.261120100000102,0.042119000000004,0.123883599999988,0.129331099999986,0.406780800000254
0.022763599999999,0.393268200000226,0.0003698,0.195042900000045,0.220008300000074,0.16854720000003
0.006067,0.403433100000246,0.026066199999999,0.20638530000007,0.183775800000041,0.174272600000036
0.051238100000004,0.295571100000137,0.0005288,0.228541100000077,0.119697999999987,0.304422900000156
0.180666500000025,0.244302400000089,0.040514800000001,0.227860700000074,0.074547500000002,0.232108100000087
0.0176883,0.185602400000033,0.0003498,0.160698000000022,0.291917300000122,0.343744200000193
0.090650699999998,0.445643200000294,0.0002287,0.163306000000017,0.057399100000006,0.242772300000095
0.0029944,0.326261300000171,0.0001046,0.158867300000017,0.123693999999991,0.388078400000239
0.041347400000001,0.466503200000304,0.061690200000008,0.180594500000026,0.024296999999999,0.225567700000077
0.014046,0.364907400000221,6.23000000000007E-05,0.280876700000125,0.048666100000005,0.29144150000014
0.0017616,0.402461200000252,0.0018928,0.161250000000015,0.230008100000065,0.202626300000068
0.029310199999999,0.201927700000044,0.158271700000001,0.257198200000106,0.022679199999999,0.330613000000189
0.057952100000006,0.293839100000137,0.093801300000003,0.205002400000054,0.1471941,0.202211000000059
0.0032825,0.210643000000067,0.000179,0.201470300000048,0.189406000000047,0.395019200000242
0.066212400000008,0.353492800000187,0.018325199999999,0.289091400000127,0.11687859999999,0.155999600000021
0.076741900000009,0.255340500000094,0.072012700000003,0.272125800000122,0.113182499999996,0.21059660000006
0.018776,0.488708200000333,0.041156300000001,0.103753099999997,0.210382400000033,0.137224000000003
0.0073034,0.204692200000067,0.0001658,0.185678100000034,0.056035600000009,0.546124900000175
0.030625699999999,0.249009400000102,0.084739900000005,0.234194100000078,0.112029399999989,0.289401500000142
0.0075197,0.341830700000187,0.194087000000037,0.20587710000006,0.153963500000029,0.096722000000001
0.0109184,0.22714560000008,0.0053025,0.066005400000008,0.067703600000008,0.622924499999814
0.108819099999992,0.476520700000307,0.0015392,0.125598099999988,0.039113500000002,0.248409400000108
0.025490699999999,0.573543200000056,0.086887000000002,0.144561600000007,9.72000000000015E-05,0.169420300000024
0.018111899999999,0.175524500000037,0.047697300000003,0.208318000000062,0.219844700000046,0.330503600000178
0.026737599999999,0.396117000000244,0.077851700000007,0.196635000000045,0.047338700000005,0.255320000000112
0.039396300000002,0.418560100000258,0.073924000000006,0.124790799999987,0.094064499999998,0.249264300000109
0.060402200000007,0.286854200000128,0.206024200000059,0.263440200000106,0.100872399999994,0.082406800000006
0.0142726,0.204623300000059,0.079701300000008,0.179963700000032,0.060908200000008,0.460530900000303
0.049427800000004,0.419174100000259,0.0105844,0.352228400000191,0.0326782,0.135907099999994
0.002325,0.313579800000163,6.88000000000008E-05,0.164305900000023,0.131980399999991,0.387740100000232
0.017991799999999,0.421939200000266,0.019706499999999,0.250857600000094,0.053709800000005,0.23579510000009
0.110283099999995,0.275488400000115,0.027649999999999,0.092682199999997,0.097482499999997,0.396413800000254
0.0013,0.214985000000065,0.199557100000059,0.180575900000033,0.15895490000002,0.244627100000093
0.141654600000001,0.244642000000103,0.117183199999994,0.109225499999994,0.205172500000061,0.182122200000037
0.033462299999999,0.448284500000299,0.0141116,0.180863900000039,0.070372300000004,0.252905400000109
0.051321100000002,0.264994100000129,0.0166837,0.316357900000157,0.016875,0.333768200000176
0.029617299999999,0.339201900000181,0.040177600000002,0.169123100000027,0.029643299999999,0.39223680000024
0.0172441,0.296767500000147,0.090875399999998,0.260698300000104,0.115436599999992,0.21897810000008
5.66000000000005E-05,0.448535200000292,0.0089118,0.164712800000012,0.127807099999993,0.249976500000103
0.027396599999999,0.363798000000202,0.0169858,0.1398787,0.143360600000002,0.308580300000169
0.051341900000005,0.418260000000257,0.059934800000006,0.148806300000007,0.029694499999999,0.291962500000141
0.036562200000001,0.26493340000012,0.086170700000004,0.259817600000105,0.184135600000047,0.168380500000028
0.0001052,0.195585700000049,0.081631900000006,0.168908500000025,0.149509,0.404259700000254
0.042360700000004,0.39682280000023,0.0001327,0.190184800000043,0.027612099999999,0.342886900000185
0.026972599999999,0.369625900000215,0.098128899999996,0.239391200000086,0.042775800000003,0.223105600000079
0.036762800000001,0.363256000000212,0.053077800000004,0.344096700000183,0.022283299999999,0.18052340000004
0.039577500000001,0.320399800000165,0.041803100000002,0.229068600000087,0.10858289999999,0.260568100000114
0.0144721,0.332574600000182,9.77000000000015E-05,0.118174699999992,0.1415347,0.393146200000243
0.040778100000001,0.367636100000213,0.027067699999999,0.192835200000042,0.099256199999999,0.272426700000126
0.0150341,0.291554000000135,0.034921099999999,0.285469600000122,0.102055299999992,0.270965900000122
6.25000000000007E-05,0.357394900000197,0.040474900000003,0.239550300000089,0.059969200000009,0.302548200000156
0.073048500000007,0.534021100000197,0.053012200000006,0.267962900000111,8.24000000000012E-05,0.071872900000008
6.26000000000007E-05,0.312708900000154,0.061964100000008,0.31820160000015,0.0073918,0.299671000000157
0.073563600000003,0.441621300000278,0.0029745,0.179967300000046,0.009495699999999,0.292377600000146
0.071436500000007,0.163263400000015,0.000157,0.090153600000001,0.221036000000077,0.453953500000302
0.030848499999999,0.213766700000067,0.0001096,0.208375100000069,0.139750899999991,0.407149200000254
0.006376,0.480035000000328,0.0011719,0.185380300000042,0.102805799999994,0.224231000000073
