C,D,Int,PoP,L,Dec
0.125430799999998,0.358692700000204,0.0091735,0.102270899999995,0.244958400000089,0.159473700000026
0.0131036,0.537741600000172,0.020596699999999,0.083556500000002,0.115544199999993,0.22945740000009
0.037989000000002,0.625885499999838,0.038941000000003,0.0367629,0.060390800000005,0.200030800000055
0.0063667,0.305640500000151,0.025379699999999,0.0012121,0.29025030000013,0.37115070000021
0.039384600000001,0.382910800000231,0.001576,0.217312600000066,0.297389400000142,0.061426600000009
0.160199500000033,0.257205800000105,0.055151600000006,8.68000000000013E-05,0.358733300000201,0.168623000000032
0.095807700000006,0.391319400000235,0.032686600000001,0.047119900000005,0.240120400000082,0.192946000000053
0.089276700000012,0.316001900000162,0.032861700000003,6.07000000000003E-05,0.276057800000115,0.285741200000141
0.077414500000009,0.287962400000129,0.001035,0.030172999999999,0.203548800000052,0.399866300000245
0.045403700000001,0.428197900000264,0.033899199999999,0.079903600000004,0.242272000000077,0.170323600000026
0.160277500000006,0.331242000000169,0.026333699999999,0.101029099999997,0.139006899999998,0.242110800000099
0.028580900000001,0.323386400000161,0.0172662,0.270840800000122,0.205381700000051,0.154544000000013
0.221504800000055,0.290984600000131,0.012582800000003,0.178940600000037,0.207195500000053,0.088791699999999
0.037364700000003,0.288672200000139,0.044620700000004,0.113682799999988,0.220422700000067,0.295236900000149
0.040843300000004,0.43852260000028,0.098673000000007,0.095230999999999,0.15424020000001,0.172489900000029
0.025250299999999,0.234931400000091,0.030637199999999,0.059347900000007,0.147148899999999,0.502684300000336
0.041164700000003,0.26901610000012,0.040400100000004,0.251054800000103,0.185511600000032,0.212852700000071
0.055275300000006,0.444772800000283,6.58000000000006E-05,0.105468199999998,0.125131899999994,0.269286000000123
0.07771370000001,0.522127500000231,0.052356500000005,0.086011000000001,0.178367000000031,0.083424300000001
0.094464699999991,0.488966600000317,0.0008306,0.075686400000005,0.128841599999994,0.211210100000064
0.0196278,0.39255340000023,0.070129500000005,0.0165602,0.253543500000108,0.247585600000093
0.022527299999999,0.616869599999869,0.051853600000006,0.0393654,0.222765400000073,0.046618700000006
0.077900700000003,0.51264520000029,0.027968899999999,0.0033796,0.214954800000078,0.163150800000027
0.000102,0.650532099999743,0.0376058,0.038921700000004,0.099514899999997,0.173323500000029
0.064873300000007,0.234065900000072,0.068137100000009,0.174408800000029,0.171544700000018,0.286970200000136
0.028652599999999,0.40690260000025,0.020149099999999,0.060073200000008,0.313398900000157,0.170823600000037
0.061566099999998,0.202227800000057,0.0045451,0.034435900000001,0.388216900000227,0.309008200000152
0.143445900000017,0.308189300000144,0.033196599999999,0.077801200000006,0.152656000000009,0.284711000000142
0.043236300000005,0.28372570000012,0.0249536,0.064773500000008,0.267287000000114,0.316023900000162
0.073947600000006,0.620933399999825,0.074170700000006,0.025840299999999,0.148963400000007,0.056144600000007
0.086942100000001,0.239929200000088,0.0142957,0.105741299999995,0.182520700000042,0.370571000000223
0.106186400000001,0.326185400000165,0.042077400000003,0.130569599999989,0.217286700000064,0.177694500000036
0.007967,0.450096900000298,0.041124700000001,0.0001058,0.258159100000104,0.242546500000094
0.036587700000001,0.484362300000331,0.076859200000003,0.06400300000001,0.259800600000113,0.078387200000005
0.111721499999997,0.421232700000273,0.040631400000003,0.068295100000007,0.257601300000104,0.100518000000005
0.046455700000004,0.390078000000236,0.0135498,0.072234400000008,0.354552000000187,0.123130099999988
0.044527299999999,0.567919400000053,0.0003726,0.022696999999999,0.134368299999989,0.230115400000083
0.102787399999994,0.41291390000026,0.0119787,0.0006675,0.284436000000132,0.187216500000034
0.0045091,0.422756600000262,0.0016322,0.027108599999999,0.207443600000052,0.336549900000188
0.11407440000001,0.350852800000197,0.073002100000012,0.019166699999999,0.319933200000149,0.122970799999989
0.049498300000007,0.288519900000135,0.0113376,0.06212170000001,0.226946800000078,0.361575700000211
0.086655999999996,0.269738800000121,0.0150538,0.0829485,0.162954000000016,0.382648900000236
0.073138600000001,0.540522300000194,0.045889800000003,8.46000000000012E-05,0.126936299999989,0.213428400000073
0.259670000000041,0.356424000000197,0.020022699999999,0.046359000000003,0.135663199999993,0.181861100000036
0.061392300000003,0.444883700000296,0.0110275,0.0313754,0.27300910000012,0.178312000000038
0.095035799999998,0.327795800000169,0.0034088,0.116621199999993,0.168170600000026,0.288967800000136
0.140751400000027,0.48468950000032,0.018116599999999,0.065549000000009,0.220304900000069,0.070588600000006
0.126577100000021,0.272191700000118,0.068848200000015,0.0001117,0.223197100000072,0.309074200000149
0.129237699999993,0.343393100000179,0.044528400000004,0.0070535,0.249436200000111,0.226351100000081
0.069097700000002,0.411926300000253,0.115004899999996,0.041884400000001,0.229322800000073,0.132763899999996
0.123792600000007,0.3673743000002,0.0413859,0.089484599999999,0.193016900000042,0.184945700000036
0.053549300000007,0.528985900000218,0.0102412,0.001031,0.228502000000075,0.177690600000035
0.102384199999995,0.502277200000321,9.00000000000013E-05,0.046025700000004,0.152798000000006,0.196424900000056
0.098937499999997,0.34960960000019,0.035449400000001,0.054927800000005,0.173345200000025,0.287730500000146
0.089609999999993,0.358658000000212,0.0008942,0.072843100000005,0.209600200000041,0.268394500000114
0.096703100000003,0.388406800000219,0.001252,0.090054000000003,0.303664800000142,0.119919299999988
0.271024000000098,0.383795300000209,0.008388299999998,0.018181999999999,0.180833800000029,0.137776599999998
0.077116400000004,0.404075100000248,0.034629699999999,0.077065400000005,0.167143300000019,0.239970100000096
0.064981300000007,0.501722300000325,0.0108743,0.137228900000001,0.211869800000067,0.073323400000006
0.078696999999992,0.275964100000114,0.021597499999999,0.186103800000044,0.279152500000122,0.158485100000012
0.095416199999997,0.361622500000213,0.0315762,0.098874199999994,0.262382400000101,0.150128500000013
0.059679699999999,0.404899400000247,0.0209912,0.161167500000022,0.125104199999988,0.22815800000009
0.0181302,0.405952700000247,0.0064133,0.106039099999992,0.209143300000058,0.254321400000107
0.171530000000032,0.414561700000259,0.0008467,0.109762799999989,0.173978500000028,0.129320299999995
0.131629699999997,0.467331500000298,0.019197899999999,0.075632000000004,0.114118399999994,0.192090500000051
0.011038,0.471539100000318,0.040472400000003,0.1369854,0.168073700000025,0.171891400000032
0.078379900000002,0.505017300000318,0.0001667,0.072039200000008,0.189455300000047,0.154941600000012
0.0001178,0.383629100000224,0.019701799999999,0.066187300000008,0.259241600000107,0.271122400000121
0.069205400000006,0.346714800000186,0.051448200000005,0.065360100000007,0.159037600000005,0.308233900000162
0.0146085,0.461642800000313,0.0118291,0.195025100000052,0.170398100000025,0.14649640000001
0.095930399999997,0.517321400000269,0.042805700000002,0.078207300000005,0.189568200000039,0.076167000000009
0.16245400000001,0.189942200000048,0.052053600000003,0.048024200000004,0.208267700000059,0.339258300000203
0.0178264,0.149728500000006,0.0134663,0.177196300000033,0.271717700000117,0.370064800000217
0.107030899999986,0.345197800000189,0.007912199999999,0.025280699999999,0.236408400000084,0.278170000000139
0.0052466,0.485403900000316,0.003685,0.036937900000002,0.203408900000061,0.265317700000113
0.156858500000016,0.483260600000316,0.075221700000003,0.064409300000008,0.141613000000001,0.078636900000004
0.050062400000008,0.397672400000229,0.027401999999999,0.0369056,0.309865000000143,0.178092600000042
0.066994100000008,0.358257700000192,0.0124385,0.079742900000006,0.275540500000111,0.207026300000059
0.103204700000012,0.414896400000267,0.0211649,0.0129753,0.222225000000069,0.225533700000086
0.15409600000003,0.446142600000273,0.042579000000003,0.0963514,0.177181900000021,0.083649099999999
0.052233400000002,0.483027000000327,0.0014291,0.06563390000001,0.184254600000042,0.213422000000073
0.155291099999992,0.435180800000273,0.0336107,0.025403399999999,0.230627300000071,0.119886699999998
0.057909600000007,0.26947880000013,0.0016292,0.026309799999999,0.192374100000044,0.452298500000297
0.0139979,0.362091800000215,0.082280200000002,0.149275800000007,0.242288200000091,0.150066100000017
0.137103300000011,0.264139900000115,0.020353900000002,0.097200899999996,0.241492500000083,0.239709500000093
0.036940799999999,0.326510400000165,0.075629000000008,0.033023200000001,0.247891000000092,0.28000560000013
0.125851299999991,0.324614600000162,0.0006769,0.0032039,0.225777500000077,0.319875800000175
0.1218073,0.399278700000234,0.0099539,0.135557399999993,0.182248600000024,0.151154100000004
0.103451400000006,0.346055500000188,0.064124300000009,0.047824700000005,0.23109220000008,0.207451900000068
0.140532200000008,0.1159428,0.0105771,0.101789399999999,0.262850700000103,0.368307800000221
0.091645800000007,0.367348800000211,0.040287500000002,0.027533199999999,0.27431420000012,0.198870500000054
0.114397699999988,0.339599600000181,0.066652800000007,0.044150100000003,0.271220700000119,0.16397910000002
0.203668300000047,0.274313400000104,0.049750100000004,0.039421200000001,0.300263600000144,0.132583399999997
