C,D,PoP,L,PeP,Dec
3.25999999999999E-05,0.327855600000181,0.090087399999998,0.185858400000045,0.125017199999988,0.271148800000114
0.096087500000007,0.162445600000019,0.015063999999999,0.327168500000157,0.201043000000057,0.198191400000065
8.01000000000012E-05,0.320144900000169,0.0001075,0.168934100000031,0.255536000000109,0.255197400000106
0.068929700000002,0.29372780000014,0.0004098,0.202743000000051,0.231923000000086,0.202266700000056
4.73000000000003E-05,0.323607200000163,0.062843100000008,0.26903760000012,0.050644500000004,0.293820300000136
0.0197745,0.238347600000093,0.0224625,0.329738300000175,0.088544499999999,0.301132600000154
0.032966900000002,0.330059300000176,0.0005546,0.245309800000096,0.204122600000053,0.186986800000041
0.109716299999995,0.236580500000087,0.0157804,0.139756899999999,0.023390899999999,0.474775000000317
0.0003853,0.400576900000242,0.009479899999999,0.123433699999989,0.031395600000001,0.434728600000278
0.0160655,0.304833700000152,0.049388500000005,0.162455700000014,0.039129300000001,0.428127300000281
0.0001014,0.382950100000226,0.0001298,0.191429600000029,0.082649200000001,0.342739900000198
0.039359300000004,0.28734470000014,0.0023098,0.187930500000042,0.22850670000008,0.254549000000099
0.019238700000001,0.397013500000239,0.030944999999999,0.188841500000035,0.114463799999993,0.249497500000104
0.0440131,0.265313300000108,0.0083854,0.12395069999999,0.243924500000089,0.31441300000016
0.031013700000001,0.367089200000211,0.0006526,0.218986000000072,0.103917299999997,0.278341200000136
0.016642399999999,0.342893700000193,7.03000000000007E-05,0.219817900000064,0.095017200000001,0.325558500000178
0.044800500000003,0.29474960000014,0.000135,0.310199300000149,0.140834099999993,0.209281500000065
0.027017199999999,0.381809800000231,0.0001836,0.183168200000037,0.276326900000128,0.131494299999995
0.026419000000001,0.33953270000017,0.014343799999999,0.167346100000023,0.145979299999999,0.306379100000154
0.0003558,0.234135800000085,0.0190482,0.144922300000002,0.212674300000065,0.388863600000239
0.0001203,0.441263800000281,0.0030731,0.204745600000047,0.168665400000023,0.182131800000044
0.043201000000003,0.250677500000097,0.017496499999999,0.105455099999995,0.107681199999995,0.47548870000033
0.0598028,0.142696999999995,0.105166899999993,0.364795000000201,0.123589599999983,0.203948700000062
0.0088227,0.333531800000182,0.0052377,0.219750600000075,0.0202968,0.412360400000254
0.031028800000002,0.247803500000105,0.0008913,0.162440200000019,0.279163300000131,0.278672900000129
0.0153459,0.2578016000001,0.035217600000001,0.110643799999996,0.224579700000081,0.3564114000002
0.0065385,0.533870900000216,0.045936800000003,0.097321299999995,0.025664799999999,0.290667700000146
0.034333100000003,0.52465050000023,0.0007926,0.197173500000049,0.036442700000002,0.206607600000067
0.002308,0.383648700000226,0.062066400000008,0.319862400000152,0.058376700000005,0.173737800000029
0.029045900000001,0.351659100000192,0.036320799999999,0.114265299999992,0.229100600000079,0.239608300000096
0.018953,0.247746600000097,8.68000000000012E-05,0.069860200000005,0.067975900000007,0.595377499999938
0.0202878,0.435276400000276,0.054498300000006,0.111259499999994,0.047220100000006,0.331457900000186
0.0001059,0.370156600000212,0.002697,0.184893600000042,0.140274599999999,0.30187230000016
0.042288200000003,0.43760180000028,0.0124881,0.094233799999997,0.0001308,0.413257300000265
0.131332299999986,0.336366600000169,0.038520100000001,0.203154700000046,0.093055500000002,0.197570800000053
0.070887100000003,0.284723500000134,0.089542800000001,0.137031099999997,0.227588100000077,0.190227400000058
0.056517600000002,0.392142800000228,0.073271200000008,0.174331300000036,0.114078799999988,0.189658300000041
0.011688099999999,0.314081000000163,0.019618999999999,0.119307399999991,0.164034000000023,0.371270500000227
0.0182187,0.466960200000316,0.000455,0.110090399999992,0.11292459999999,0.291351100000134
0.048809100000002,0.346897000000195,0.007944299999999,0.323152800000164,0.035438,0.23775880000009
0.030137600000001,0.438083700000275,0.124454799999991,0.138696899999999,0.095711999999996,0.172915000000028
0.0053319,0.302922200000154,0.0001027,0.192554200000036,0.014817199999999,0.48427180000033
0.12091070000002,0.271672300000123,0.024358699999999,0.258576500000106,0.115320199999987,0.209161600000063
0.075747500000001,0.344032100000183,0.091671600000004,0.134310999999988,0.224129600000077,0.13010819999999
0.0047038,0.313096100000166,0.023297199999999,0.201169400000054,0.159212800000016,0.298520700000154
0.0058159,0.512395300000305,0.0020629,0.169397200000021,0.1384638,0.171864900000026
0.065487600000006,0.265678000000119,0.059500800000005,0.167672400000025,0.128888099999988,0.312773100000156
0.0112565,0.338160700000186,0.015414399999999,0.16984340000003,0.102032099999994,0.36329290000021
0.0071791,0.258745300000103,0.0064139,0.25005200000011,0.0003826,0.477227100000327
0.0096766,0.074842100000004,0.017569399999999,0.191998800000051,0.501366400000342,0.204546700000052
0.0062243,0.407287100000249,0.063740100000008,0.109949999999991,0.032643400000001,0.380155100000222
0.0619683,0.320567300000175,0.006119,0.194930300000048,0.23489880000009,0.181516300000039
0.002169,0.369624100000211,0.020770099999999,0.179506100000038,0.070576200000008,0.357354500000208
0.031914600000001,0.171683900000025,0.0049607,0.092962700000002,0.367965800000216,0.330512300000178
0.021478399999999,0.509924800000306,0.0079954,0.169724100000022,0.039579700000001,0.251297600000106
0.0104181,0.16754570000002,0.0163657,0.115987199999992,0.236106500000094,0.453576800000303
7.4500000000001E-05,0.329870900000176,0.0032008,0.181724500000038,0.233616700000089,0.251512600000109
0.0248331,0.332892900000175,0.0078798,0.207972400000055,0.202303500000051,0.224118300000067
0.081697100000006,0.386573700000219,6.00000000000006E-05,0.221925600000069,0.021330999999999,0.288412600000142
0.071927500000006,0.360136600000206,0.0003998,0.210156600000056,0.13277609999999,0.224603400000077
0.0139133,0.257765700000101,0.0375727,0.256451800000104,0.0248568,0.40943970000025
0.0114011,0.466989600000311,8.32000000000012E-05,0.244363900000095,0.071309400000003,0.205852800000069
0.0006094,0.301906500000153,0.033111599999999,0.113099799999995,0.093137199999999,0.458135500000309
0.0442634,0.308747000000163,0.009379,0.209887800000055,0.068486400000007,0.3592364000002
0.036748700000001,0.273669600000118,7.29000000000009E-05,0.19740900000006,0.051133600000003,0.44096620000029
0.0430383,0.328197300000179,0.023982899999999,0.211382300000055,0.065809700000006,0.327589500000183
0.0071452,0.275289300000121,0.084897000000003,0.244049800000099,0.0890068,0.299611900000143
0.0215915,0.385309200000228,0.0067669,0.268395800000118,0.092953699999996,0.224982900000082
0.078564600000012,0.397966500000238,0.0004455,0.169734600000023,0.0358441,0.317444700000164
0.0145697,0.305805500000152,0.0022677,0.212388200000065,0.30123350000015,0.163735400000015
0.0106797,0.485941300000327,0.0010783,0.167787500000035,0.069529200000007,0.264984000000118
0.148552500000003,0.287470900000128,0.0027474,0.164401700000016,0.134728699999992,0.262098800000112
0.0126409,0.195038900000048,0.0131333,0.260296700000109,0.128077999999982,0.390812200000238
6.74000000000008E-05,0.296954000000135,0.0001301,0.349944700000193,0.030922799999999,0.321981000000162
0.0005739,0.327499100000167,0.0007774,0.190081100000053,0.186016500000036,0.295052000000142
0.030845100000001,0.316305100000174,0.0301639,0.126464399999993,0.166502500000026,0.329719000000178
6.67000000000008E-05,0.427959600000281,0.000289,0.094783299999996,0.099745299999994,0.377156100000217
0.0004757,0.22144400000008,0.014856999999999,0.237892900000084,0.258914100000114,0.266416300000118
0.0538199,0.32381590000017,0.0201435,0.246447300000085,0.094466199999996,0.261307200000111
7.94000000000011E-05,0.183032500000035,0.052998100000005,0.069630900000006,0.176796000000039,0.517463100000276
0.0107587,0.330573300000177,0.0112206,0.142974400000002,0.216601400000076,0.287871600000133
0.071969100000005,0.390823900000231,0.025849799999999,0.065420100000007,0.317857000000179,0.128080099999993
0.026209600000001,0.325175900000163,0.046786800000004,0.16122240000002,0.0141107,0.426494600000275
0.117869599999988,0.153403600000011,0.0085844,0.120821199999994,0.13007009999999,0.469251100000311
8.60000000000013E-05,0.345873100000195,0.029194599999999,0.112394499999989,0.076184800000004,0.436267000000291
0.038408800000002,0.144648400000005,0.0004532,0.086053000000005,0.369169700000215,0.361266900000203
0.006681,0.264786500000102,0.0001067,0.161847400000025,0.196238800000044,0.370339600000212
0.027148599999999,0.308979000000162,6.40000000000007E-05,0.147013300000011,0.194273500000054,0.322521600000182
0.074499900000007,0.544889900000163,0.0002416,0.0828135,0.099277399999995,0.198277700000054
0.013910199999999,0.344567700000191,8.36000000000012E-05,0.181836700000031,0.044165700000004,0.415436100000271
0.0149045,0.521645100000264,0.062463200000009,0.067954400000007,0.181151000000038,0.151881800000014
0.107169899999993,0.31578880000017,0.0182828,0.122854099999993,0.15896370000002,0.276940700000129
0.0001043,0.306725700000152,0.0001151,0.118612599999993,0.411636000000265,0.162806300000019
0.0049092,0.152892500000012,0.0171233,0.224778700000079,0.114526999999989,0.485769300000336
6.73000000000008E-05,0.316722700000167,0.027698199999999,0.154311400000012,0.134768399999989,0.366432000000217
0.00619,0.391270900000243,4.62000000000003E-05,0.373578200000211,0.114890199999994,0.114024499999996
0.008769199999999,0.528770100000257,0.0001223,0.259472700000108,0.101733599999997,0.101132099999993
0.0310338,0.326699900000152,0.052171000000005,0.154040100000016,0.12314709999999,0.312908100000166
0.102321800000004,0.222480800000065,0.0017605,0.257886500000089,0.188396500000049,0.227153900000077
0.028298299999999,0.254457000000097,0.0115804,0.186738900000031,0.31271730000016,0.206208100000054
0.016891899999999,0.478643000000317,0.0001045,0.259921900000115,0.089180999999998,0.155257700000015
4.86000000000003E-05,0.421815600000276,0.012642299999999,0.136630299999999,0.337358800000185,0.0915044
0.052963500000005,0.143202500000005,0.0002396,0.263505100000103,0.124673699999985,0.415415600000266
0.048923800000003,0.164987300000022,0.0009803,0.078335300000004,0.121876499999987,0.584896800000012
0.120918800000019,0.202849000000058,0.029669599999999,0.190211200000044,0.292756000000146,0.163595400000025
0.0070199,0.318039900000165,7.4300000000001E-05,0.159562900000017,0.193445500000041,0.321857500000168
0.094041700000013,0.404051200000244,0.014271499999999,0.261990700000114,0.133881299999994,0.091763599999999
0.0087864,0.231287400000078,5.87000000000006E-05,0.176629700000031,0.236257600000089,0.346980200000205
0.048223600000003,0.335487200000176,0.0011877,0.162968800000024,0.153943800000011,0.298188900000148
0.0161211,0.368349800000207,0.0002268,0.1409071,0.18330430000004,0.29109090000014
0.0523254,0.154988400000013,0.0217064,0.171269800000027,0.233770900000093,0.36593910000021
0.029593099999999,0.414133200000246,0.0120957,0.280573100000124,0.059234600000007,0.204370300000054
0.0151181,0.487888700000328,0.065966100000009,0.059928800000005,0.057103800000007,0.313994500000161
0.0002763,0.304539900000153,0.0005118,0.253509600000112,0.148748000000009,0.292414400000145
0.0042569,0.332250400000167,0.014911,0.095455699999998,0.171330300000032,0.38179570000023
0.0274566,0.361081600000201,0.052250500000005,0.222754900000064,0.076614700000005,0.259841700000111
0.0048793,0.491876100000335,0.0012377,0.233380200000081,0.080914300000003,0.187712400000035
0.0001212,0.289701500000134,0.0108994,0.164071700000022,0.229275000000081,0.30593120000015
0.0225931,0.355853000000196,0.039033400000001,0.273819800000107,0.06446790000001,0.244232800000108
0.0001242,0.372672900000222,0.0009884,0.184228000000044,0.176581600000035,0.265404900000118
0.031584500000002,0.23391390000009,0.053070500000005,0.156702900000014,0.301090600000146,0.223637600000074
0.058754300000006,0.306888200000153,0.021536499999999,0.358688000000181,0.091423200000002,0.162709800000026
0.089098899999993,0.253465800000101,0.0151156,0.192595600000051,0.067315500000011,0.382408600000223
0.040098200000004,0.428698100000267,0.0151209,0.116260099999989,0.259741900000112,0.140080800000005
0.0078262,0.146328100000017,0.122161999999988,0.132932399999989,0.318861200000176,0.271890100000122
0.0184528,0.18758340000005,0.012202599999999,0.228410500000077,0.195266300000054,0.358084400000197
0.0108598,0.28999890000012,0.013697899999999,0.227108700000079,0.130178699999986,0.328156000000172
0.047126300000004,0.492823000000332,0.019623299999999,0.144104000000005,0.020384699999999,0.275938700000132
0.071503100000005,0.517796400000289,7.7800000000001E-05,0.233521600000085,0.020136699999999,0.156964400000017
0.122989899999996,0.481315500000315,0.003003,0.172496100000018,0.0001967,0.219998800000085
0.070934200000002,0.161704300000019,0.068289600000009,0.205915500000051,0.175665100000026,0.317491300000162
0.047990200000002,0.110999299999999,6.61000000000008E-05,0.17427930000002,0.261367900000121,0.405297200000252
0.025732600000001,0.413194000000248,0.0114813,0.130782099999993,0.0350633,0.383746700000232
0.022620600000001,0.380449300000223,0.017797999999999,0.167932100000016,0.118513899999988,0.292686100000133
0.031353900000001,0.243865400000088,0.050445200000005,0.131462999999993,0.230020500000084,0.31285200000016
0.022990700000001,0.221270900000083,0.060396800000006,0.158162300000014,0.106867399999995,0.430311900000276
0.048877100000001,0.21463350000006,0.034313300000001,0.188726400000039,0.079290500000004,0.434159200000285
0.0001132,0.323169300000162,0.054180200000006,0.098747399999994,0.121078899999988,0.402711000000247
0.048254200000005,0.231640500000076,0.066849100000008,0.1057396,0.190409700000046,0.357106900000204
0.09599270000001,0.267210900000106,0.023545499999998,0.157439800000018,0.237394200000093,0.218416900000076
0.024546000000001,0.373469800000225,0.0016306,0.315102400000169,0.101333199999998,0.183918000000042
0.044511700000003,0.341427800000188,0.026179099999999,0.065688300000004,0.20926690000006,0.312926200000167
0.0203433,0.194416800000046,0.045938100000003,0.244849500000089,0.11827759999999,0.376174700000236
0.037996700000001,0.245016200000098,0.0227196,0.227070100000084,0.183896100000041,0.283301300000137
0.125431899999986,0.17461930000002,0.0006548,0.17357800000003,0.199359200000055,0.326356800000176
0.035389000000002,0.300046600000145,0.0180619,0.081632200000001,0.266952100000117,0.297918200000152
0.054542200000002,0.290900800000137,0.065920900000013,0.20493340000006,0.065242200000011,0.318460500000177
0.137479099999991,0.302274600000148,0.003658,0.215118800000064,0.104606199999995,0.236863300000087
0.050039900000003,0.369772200000201,0.064495900000009,0.077981899999998,0.158439800000014,0.279270300000121
0.01028,0.32595840000017,0.0021738,0.200855500000054,0.280513600000128,0.180218700000026
0.113115600000016,0.299105400000145,0.0021117,0.239330900000095,0.0100051,0.336331300000178
0.079308600000004,0.305368300000147,0.0384223,0.182621800000037,0.110348599999994,0.283930400000138
0.0221302,0.319362600000162,0.042225900000002,0.181548900000028,0.146504200000003,0.288228200000131
0.0230045,0.201684300000052,0.063733600000009,0.147747300000012,0.354024600000209,0.209805700000063
0.048250200000001,0.199477900000052,0.0149837,0.109206699999995,0.318434900000173,0.309646600000162
0.0051149,0.393718200000237,0.0034421,0.151765700000002,0.166281400000027,0.279677700000131
0.025484599999999,0.342959700000184,0.0002298,0.196651800000049,0.227962600000081,0.206711500000065
0.055189900000006,0.266923500000115,0.012231500000001,0.258628500000106,0.220858600000078,0.186168000000042
0.095867700000005,0.437204400000261,0.049325300000004,0.264383900000097,0.107551699999997,0.045667000000004
0.0005018,0.256420500000104,0.019976599999999,0.127218799999991,0.220350400000081,0.375531900000228
0.054963199999999,0.389085900000242,0.030196999999999,0.251522100000091,0.100020599999999,0.174211200000027
0.0001106,0.389690000000232,0.0186541,0.101407499999992,0.294470700000151,0.195667100000054
0.014993,0.244580600000083,0.079089000000004,0.137600099999994,0.116022799999988,0.407714500000267
0.016630099999999,0.242559200000099,0.049120600000004,0.096305299999997,0.276460100000135,0.31892470000017
0.028273900000001,0.146957100000004,0.024467399999999,0.213560400000076,0.318120600000174,0.26862060000013
0.048273000000005,0.341471100000183,0.047546600000004,0.193959600000043,0.0163359,0.352413800000195
0.030204199999999,0.316550100000169,0.012758,0.148210800000001,0.130729699999991,0.361547200000215
0.089881199999992,0.287408600000135,0.048567200000003,0.247176600000086,0.110663899999992,0.216302500000074
0.018891299999999,0.346175300000194,0.016650899999999,0.12903739999999,0.134039799999995,0.355205300000207
0.039907500000002,0.16547720000002,0.047796300000004,0.190302400000042,0.213166400000069,0.343350200000185
0.0081784,0.459920800000296,6.40000000000007E-05,0.121625399999988,0.053162400000005,0.357049000000206
7.16000000000009E-05,0.160064500000014,0.037584200000002,0.179663200000045,0.122585699999989,0.500030800000343
0.0012987,0.252749100000105,0.026827199999999,0.239559200000083,0.031541700000001,0.448024100000295
0.0053753,0.224104900000074,0.030620799999999,0.184681300000041,0.054155200000007,0.501062500000344
0.0233341,0.253238300000108,0.041223400000002,0.211096500000057,0.118770799999989,0.352336900000198
0.0015103,0.185602200000031,0.016485099999999,0.173241300000031,0.101622699999995,0.521538400000275
0.0134852,0.196160600000052,0.0037399,0.170393600000025,0.358127300000206,0.258093400000108
0.016065099999999,0.415001400000266,0.019945999999999,0.249595400000093,0.046957800000004,0.25243430000011
0.0157576,0.385354700000233,0.012415199999999,0.23603150000008,0.044306400000002,0.306134600000154
5.21000000000004E-05,0.394589500000241,0.0135382,0.291746100000144,0.063732800000008,0.236341300000083
0.0073022,0.443894100000277,0.0001164,0.183092700000037,0.0097374,0.355857200000207
0.021330699999999,0.320788700000169,0.020986699999999,0.181638800000041,0.349317700000198,0.105937399999998
0.0057017,0.329002000000171,0.0117568,0.166595500000021,0.108583599999999,0.378360400000221
0.102590700000001,0.296697900000148,0.0001497,0.20204750000005,0.163462600000019,0.235051600000087
0.038126900000003,0.379711900000208,0.041969200000002,0.191750700000047,0.102134099999994,0.246307200000101
0.047985500000003,0.214968800000063,7.28000000000009E-05,0.216744000000063,0.038278000000003,0.481950900000327
0.041829600000006,0.440186400000282,0.0076719,0.143065100000006,0.111565199999996,0.255681800000108
0.0156637,0.484970700000333,0.0001017,0.113025999999989,0.230201100000079,0.15603680000002
0.0125343,0.331124400000181,0.01823,0.222776200000064,0.072446900000006,0.342888200000191
0.041606800000002,0.303043600000145,0.0032748,0.186606500000027,0.050615200000004,0.414853100000268
5.69000000000005E-05,0.292949600000142,0.0020693,0.179353900000031,0.156486800000014,0.369083500000221
6.89000000000008E-05,0.345850000000201,7.37000000000009E-05,0.260388600000108,0.226986700000076,0.166632100000026
0.049206800000006,0.389547600000224,0.073125000000006,0.151478600000008,0.077498700000007,0.259143300000099
0.0086296,0.303090400000154,7.81000000000011E-05,0.174081600000037,0.29015060000015,0.223969700000083
0.0001175,0.382959900000222,0.029392999999999,0.031490400000001,0.0212036,0.5348356000002
0.0106801,0.42994610000026,0.0007751,0.269531000000115,0.102758199999994,0.186309500000042
0.058566200000004,0.173157200000023,0.070090100000007,0.139718300000008,0.208330200000056,0.350138000000202
0.052302000000002,0.413116200000256,0.0007183,0.193011100000037,0.139363400000002,0.201489000000045
0.0369588,0.217918300000076,0.062967200000007,0.371886000000198,0.0136568,0.296612900000137
