C,Hpop,Dec,D,L
0.059517200000006,0.063933200000011,0.143370200000005,0.538707300000181,0.194472100000044
0.069624300000009,7.03000000000009E-05,0.167505300000029,0.393734500000232,0.369065600000216
0.030792299999999,0.034269899999999,0.058823600000008,0.453743500000293,0.422370700000254
0.0374545,0.046400400000003,0.353025100000202,0.339506900000179,0.223613100000062
0.054344000000009,0.051883900000007,0.392482000000229,0.278350300000121,0.222939800000075
0.053332600000007,0.023423499999999,0.324267700000166,0.351661400000176,0.247314800000104
0.102308699999993,0.082868200000003,0.118328099999992,0.459418600000287,0.237076400000088
0.030965799999999,0.096744799999999,0.376792200000218,0.265000100000117,0.230497100000077
0.040541200000001,0.005015,0.118014799999996,0.384499100000226,0.451929900000291
0.055177500000004,0.165322300000025,0.290470600000131,0.243141400000106,0.245888200000111
0.075814300000007,0.194809000000048,0.201828000000062,0.353724500000198,0.173824200000038
0.091033500000004,0.040585000000001,0.284806800000131,0.352288000000188,0.23128670000009
0.178747800000033,0.05870340000001,0.412315100000262,0.231919600000074,0.118314099999991
0.112516099999992,0.0001099,0.231178700000097,0.498975600000338,0.157219700000013
0.071728300000008,0.056317300000004,0.372511600000226,0.262551300000106,0.236891500000092
0.067633600000009,0.028229999999999,0.247151500000106,0.443028100000277,0.213956800000064
0.076198300000005,0.025511999999999,0.235524200000089,0.387617100000231,0.275148400000121
0.0335242,0.0068321,0.355744100000206,0.420119200000262,0.183780400000037
0.057201200000005,0.089425700000002,0.303168800000161,0.197522300000056,0.352682000000184
0.020120799999999,0.031045999999999,0.283801900000126,0.346224000000178,0.318807300000155
0.088252000000003,0.033213300000001,0.285769000000142,0.325215300000159,0.267550400000103
0.111077399999992,0.072245300000008,0.182374800000034,0.333912300000166,0.300390200000136
0.062719200000006,0.138177199999992,0.245411900000103,0.338075600000173,0.215616100000066
0.079256600000007,0.028144599999999,0.22828600000009,0.351496700000202,0.31281610000016
0.053644400000006,0.0062516,0.257759100000108,0.328997800000174,0.353347100000191
0.0057779,0.088852000000004,0.504013500000334,0.289834400000138,0.111522199999992
0.144072600000003,0.025340199999999,0.229025200000091,0.343940000000182,0.257622000000106
0.061837100000006,0.042553600000003,0.396749400000234,0.185994400000039,0.31286550000016
0.088592600000007,0.0047667,0.256043300000107,0.440359600000262,0.210237800000056
0.009907199999999,0.0929513,0.476444100000324,0.254354800000104,0.166342600000031
0.115188599999994,0.101266199999999,0.142498100000002,0.403438600000243,0.237608500000078
