C,D,Int,L,PeP,Dec
0.030848699999999,0.340931300000183,0.039123800000001,0.163988100000018,0.0172694,0.407838700000255
0.0027815,0.290852600000135,0.0002211,0.2526944000001,0.157269400000021,0.296181000000143
0.044906700000003,0.303669300000136,0.0011266,0.198185400000047,0.091432199999999,0.36067980000021
0.046532500000005,0.276610500000131,0.030028499999999,0.170635600000023,0.239564800000067,0.236628100000086
0.030324599999999,0.546908800000143,0.039361300000002,0.178472800000031,0.016450299999999,0.188482200000047
0.086540299999999,0.274314800000126,0.051168100000005,0.142547300000008,0.256487800000106,0.188941700000045
0.054289600000005,0.215625600000065,0.041570200000001,0.262387000000105,0.150146399999999,0.275981200000124
0.0099828,0.224061100000077,0.058814000000009,0.140701600000001,0.292751400000138,0.273689100000124
0.027735199999999,0.246967500000096,0.0168162,0.106155699999997,0.274318000000129,0.328007400000179
0.0038673,0.33005880000017,0.042259000000003,0.203353700000054,0.197313800000054,0.223147400000077
0.0061194,0.411457200000251,0.063462200000008,0.164975500000024,0.140561199999989,0.213424500000068
0.0064433,0.423446300000264,0.063461000000011,0.176500300000029,0.103768599999998,0.226380500000085
0.000176,0.371614600000208,0.010715399999999,0.205598700000059,0.129937099999993,0.281958200000139
0.0041027,0.329140300000175,0.0102531,0.264576900000107,0.14190150000001,0.250025500000106
0.0023581,0.372558900000211,0.037972000000003,0.208330800000064,0.16767980000003,0.21110040000007
0.0070896,0.414155500000252,0.0347698,0.196494000000055,0.071918400000007,0.275572700000118
0.064843400000009,0.424340600000268,0.005521,0.066572400000007,0.155200700000013,0.283521900000132
0.019033299999999,0.47587730000031,0.027360099999999,0.272082400000115,0.0971994,0.10844749999999
0.0001268,0.381221800000222,0.0442768,0.126008999999986,0.203045000000038,0.245320600000092
0.065373900000008,0.27597130000013,0.062738500000009,0.301762200000139,0.047241300000005,0.246912800000101
0.0027455,0.33996670000018,0.107687999999998,0.226782000000089,0.081040200000001,0.241777600000102
0.016305499999999,0.516227400000268,0.01766,0.0747764,0.026439499999999,0.348591200000196
0.039280200000001,0.344275200000185,0.0379605,0.160936800000016,0.126505199999988,0.29104210000014
0.072441600000007,0.413635300000262,0.017362299999999,0.217202100000077,0.196929600000051,0.082429100000003
0.015497999999999,0.298832100000142,0.0055889,0.325703300000168,0.044890700000001,0.309487000000154
0.0038983,0.397860100000231,0.122818799999991,0.23799020000008,0.132606299999996,0.104826299999995
0.040401700000003,0.271210500000122,0.103450100000001,0.27127340000012,0.102005800000006,0.211658500000064
0.0109183,0.270355200000122,0.1451066,0.282750100000128,0.024278799999999,0.266591000000123
0.0042173,0.343203200000203,0.028527099999999,0.133791000000002,0.190390700000042,0.299870700000154
0.0084964,0.245260300000088,0.109337000000003,0.170472000000024,0.346486900000208,0.119947399999989
0.0126515,0.221068700000075,0.0112915,0.12207869999999,0.078776400000003,0.554133200000118
0.0150197,0.3518067000002,0.0032604,0.233161600000068,0.133425700000001,0.263325900000126
4.62000000000003E-05,0.376853100000221,0.0368827,0.103284999999994,0.103627099999996,0.379305900000228
0.028225499999999,0.510053800000313,0.143294800000005,0.0924493,0.092310299999997,0.133666299999994
0.035629,0.398271200000238,6.59000000000008E-05,0.067133300000005,0.056719100000006,0.442181500000297
0.069602700000008,0.448038700000294,0.110422099999988,0.233614400000083,0.015790899999999,0.122531199999998
0.016873899999999,0.340326100000181,0.0064853,0.263049900000104,0.046554600000004,0.326710200000169
0.071222200000006,0.219832600000072,0.0001258,0.253632000000107,0.201030400000057,0.254157000000103
0.051481700000005,0.163384900000022,0.0034563,0.067271300000009,0.454173000000271,0.260232800000113
0.074640700000005,0.243106300000087,0.088988100000001,0.282656800000124,0.129913499999992,0.180694600000029
0.014567699999999,0.372699900000218,0.0011004,0.192654500000051,0.0795539,0.339423600000182
0.014483,0.46050480000029,0.043067700000001,0.100066900000001,0.135463099999986,0.246414500000107
0.0015188,0.395627100000239,0.021260799999999,0.318377000000147,0.0165447,0.246671600000103
0.105293099999991,0.340223200000172,0.022455199999999,0.158309700000016,0.174132300000028,0.199586500000055
3.69000000000001E-05,0.355688500000202,0.083751000000004,0.355686800000198,0.041020000000002,0.163816800000019
0.070484900000006,0.501128100000324,0.103281499999996,0.126316499999991,0.119220299999992,0.0795687
0.034576799999999,0.284675100000138,0.045732400000004,0.223301900000077,0.210792500000053,0.200921300000057
0.024370099999999,0.30234020000014,0.0327056,0.264252000000106,0.073919900000001,0.302412200000158
0.0088804,0.383059700000222,0.0032926,0.191341400000034,0.060368100000008,0.353057800000203
0.022586999999999,0.2438996000001,0.0132718,0.247975200000086,0.252569700000111,0.219696700000075
0.0049351,0.3534835000002,0.015061899999999,0.154118100000019,0.327185400000183,0.145216000000009
0.0170297,0.418501000000262,0.023429399999999,0.177426500000034,0.125076299999988,0.238537100000091
0.029253599999999,0.191575700000037,0.023496499999999,0.266219900000112,0.066968600000007,0.422485700000277
0.028079199999999,0.333827900000184,0.050003600000004,0.170284700000031,0.096847199999999,0.320957400000179
0.0050866,0.368693000000219,0.06746370000001,0.060901700000005,0.102148599999993,0.395706400000247
0.047910800000005,0.410607200000248,6.30000000000007E-05,0.190788100000046,0.196070800000052,0.154560100000013
0.0078514,0.419678800000273,0.057244000000007,0.279440400000135,0.129404599999989,0.106380799999993
0.037390400000001,0.146562100000014,0.086958900000001,0.124016199999984,0.208849000000033,0.396223400000245
0.063823700000008,0.317031800000165,0.0042925,0.277300200000118,8.04000000000011E-05,0.337471400000187
0.035249,0.250731000000097,0.0262995,0.194275700000047,0.068919,0.424525800000264
0.049533700000007,0.584369699999984,0.0295334,0.059770500000006,0.265549600000127,0.0112431
0.055031300000005,0.250213800000098,0.091773799999995,0.414474400000247,0.058446700000006,0.130059999999993
0.078966800000004,0.264469700000102,0.088323599999999,0.290270300000124,0.0058523,0.272117300000124
0.057905400000009,0.381334400000224,0.009049199999999,0.163154600000025,0.187009200000044,0.201547200000059
0.0128167,0.401867900000249,0.068858400000007,0.117347899999985,0.254205500000113,0.144903600000005
0.008667,0.200282100000052,0.105126899999994,0.091019900000001,0.239037900000093,0.355866200000203
0.0061101,0.169819700000022,7.08000000000007E-05,0.093299299999998,0.060707400000008,0.66999269999958
0.075148300000006,0.214063800000062,0.019501999999999,0.172145400000029,0.0323488,0.486791700000331
0.030911399999999,0.261935800000121,0.015020699999999,0.234012300000077,0.150061000000005,0.308058800000156
8.30000000000012E-05,0.366498200000212,0.070830800000005,0.165258300000011,0.075934300000005,0.32139540000017
0.049682000000004,0.306511200000153,0.087064900000001,0.280250700000118,0.110780099999991,0.165711100000028
0.0161683,0.351629800000192,0.06265650000001,0.174824600000025,0.310680600000164,0.084040200000005
0.0072549,0.377012100000224,0.043150200000005,0.11482029999999,0.310071400000139,0.1476911
0.029323899999999,0.252233500000104,0.040034600000002,0.140610900000002,0.158210000000018,0.379587100000228
0.042029200000001,0.340264000000186,0.0067645,0.153773800000012,0.188476800000047,0.268691700000114
0.030039699999999,0.285646500000138,0.0078059,0.142615200000003,0.155497600000011,0.378395100000237
0.0357326,0.214251000000077,0.116306199999987,0.181188200000033,0.157698700000019,0.294823300000143
0.056813900000006,0.386148900000221,0.015127,0.134603699999998,0.144893100000011,0.26241340000011
0.0351797,0.383392400000218,0.024590399999999,0.2521159000001,0.091925199999996,0.212796400000066
0.014932,0.142076700000004,0.0030615,0.112248599999997,0.126295199999989,0.601385999999899
0.010847,0.145825500000007,0.088298499999998,0.129143599999988,0.260831600000116,0.365053800000215
0.016521,0.30519550000015,0.110263399999992,0.221077000000075,0.039936000000001,0.30700710000016
0.049463100000004,0.327429600000176,0.012328399999999,0.239205100000083,0.124876899999984,0.246696900000102
0.0026623,0.426421800000257,0.053119800000006,0.146226600000006,0.118475799999993,0.253093700000115
0.077750400000006,0.15956130000002,0.096364199999996,0.221377800000083,0.094430599999996,0.350515700000208
0.043137200000003,0.267361500000111,0.051211900000003,0.113743999999992,0.121264899999989,0.40328050000025
0.034495700000001,0.392905200000235,0.0348203,0.144087500000003,0.117773899999987,0.275917400000125
0.054001900000005,0.355722200000195,0.165044600000027,0.228650600000067,0.037586500000001,0.15899420000003
0.0060709,0.40330490000025,0.147600600000011,0.226168500000077,0.065572300000007,0.151282800000007
0.0044535,0.415107300000263,0.008793,0.310119100000139,0.088238099999999,0.17328900000003
0.046030400000005,0.349302700000209,0.14831990000001,0.250989100000089,0.109397999999994,0.095959899999996
0.012514399999999,0.367649300000203,0.0001268,0.107975699999998,0.086699200000003,0.425034600000262
0.0225797,0.40803500000026,0.058793900000004,0.212795000000062,0.0044185,0.293377900000144
0.023623899999999,0.507891000000321,0.0137516,0.186628600000035,0.057629300000006,0.210475600000068
7.80000000000011E-05,0.415938300000267,8.25000000000012E-05,0.119569099999989,0.055772300000005,0.408559800000257
0.0084462,0.390134500000219,0.0002462,0.230885000000078,0.018987,0.351301100000199
0.012635199999999,0.286657800000135,0.254539800000106,0.207374000000064,0.052273800000001,0.186519400000042
0.0170211,0.316509300000157,0.040208600000003,0.183958100000029,0.111315499999993,0.330987400000179
0.0002096,0.415935900000259,0.0004374,0.159207900000016,0.303207000000157,0.121002199999994
0.043264400000003,0.217557200000063,0.035270400000002,0.229794200000074,0.126669799999987,0.347444000000189
0.0006151,0.373971200000222,0.043594500000003,0.234812600000078,0.209354300000062,0.137652299999993
0.0004813,0.232071500000081,0.017066799999999,0.097011499999996,0.164804500000025,0.488564400000332
0.049668400000006,0.416660400000254,0.0143269,0.154187800000018,0.044286400000003,0.320870100000172
0.043139200000004,0.334577900000177,0.062104200000009,0.137695599999988,0.021879399999999,0.400603700000246
0.06679680000001,0.225390700000081,8.01000000000011E-05,0.112176399999991,0.220527400000074,0.375028600000222
0.0053707,0.307589700000163,0.0001231,0.077718200000001,0.154210600000014,0.454987700000305
0.015910399999999,0.305740200000154,0.052472900000004,0.154931400000003,0.056613300000006,0.414331800000264
0.0240557,0.353368000000188,0.0101729,0.242991800000101,7.21000000000009E-05,0.369339500000222
0.023437999999999,0.391361200000239,0.042599300000004,0.257256000000111,0.135508599999995,0.149836900000009
0.0066778,0.391601300000231,0.052334400000006,0.230299700000073,0.071554300000008,0.247532500000103
0.023303099999999,0.442598300000286,0.0076399,0.086989200000004,0.168215900000027,0.271253600000117
0.048954200000005,0.231434200000074,0.065796500000007,0.192844900000037,0.049909400000004,0.41106080000026
0.18303410000004,0.389253700000231,0.05789090000001,0.135690200000002,0.052051300000007,0.182079800000032
0.0299484,0.502830000000322,0.036884100000004,0.19326640000005,0.057870400000004,0.179200700000039
0.061877500000008,0.274177800000123,0.053417200000005,0.229763900000084,0.142949900000016,0.237813700000091
0.023443999999999,0.281732200000122,0.0279911,0.231813100000082,0.175725600000046,0.259294000000113
0.000108,0.480520400000318,0.17995460000004,0.160492000000012,0.075668100000004,0.103256899999998
0.091605000000001,0.356945800000204,0.037512400000002,0.196079200000045,0.090310200000005,0.227547400000083
0.029307499999999,0.299898100000141,0.070698100000006,0.276570800000114,0.123598599999987,0.199926900000055
0.027711399999999,0.535564000000179,0.116201499999989,0.140368800000006,0.055737600000006,0.124416699999992
0.067633800000006,0.303936600000155,0.045730700000003,0.351503800000193,0.0108525,0.220342600000072
0.0149414,0.277109200000123,0.071724300000002,0.166037200000018,0.240179000000032,0.230008900000077
0.078026500000004,0.342117800000193,0.119411399999991,0.180568500000034,0.023617499999999,0.256258300000106
0.059233300000006,0.282349200000126,0.0923173,0.213773000000068,0.022562399999999,0.329764800000189
0.0024847,0.318756900000163,0.202510200000009,0.221387000000062,0.218909000000071,0.0359522
0.030958699999999,0.274647000000111,0.121267799999989,0.369970300000202,0.077481400000006,0.125674799999985
0.015468399999999,0.500845600000331,0.091669899999999,0.132432399999993,0.043721200000003,0.215862500000074
0.020483299999999,0.452651900000297,0.280045700000122,0.157206900000014,0.0201626,0.069449600000007
0.030377299999999,0.44169260000029,0.163951000000016,0.338283400000172,0.0001911,0.025504599999999
0.108777999999996,0.244286800000096,0.037446700000003,0.095754300000002,0.112716699999991,0.401017500000256
0.066442600000008,0.621119599999815,0.136347499999991,0.075432300000003,0.027680399999999,0.072977600000007
0.0205073,0.252852500000097,0.163934600000017,0.112386999999995,0.26522420000012,0.185094400000041
0.0120822,0.238523100000086,0.0069268,0.278437000000122,0.229443800000085,0.234587100000089
0.109979699999997,0.330761800000186,0.0001016,0.177648800000027,0.042037900000001,0.339470200000177
0.0146004,0.430118300000272,0.170134900000029,0.178452400000038,0.008788599999999,0.197905400000049
0.0033214,0.364446500000204,0.016369899999999,0.155990400000007,0.167679600000028,0.292192200000141
0.073414500000006,0.286668800000125,0.034127400000001,0.156402700000021,0.118843999999988,0.330542600000183
0.074856900000006,0.337404600000176,0.047277900000004,0.17219110000002,0.029618399999999,0.338651100000175
0.054860800000005,0.41346480000025,0.0001058,0.261247900000103,0.0956956,0.17462510000003
0.0025404,0.20505760000005,0.063877000000003,0.458655500000296,0.118157699999987,0.151711800000006
0.077869000000004,0.294057200000139,0.108623699999992,0.203863900000054,0.249326100000113,0.066260100000008
0.015602999999999,0.21948690000007,0.107984999999996,0.235987500000089,0.19742630000002,0.223511300000072
0.0001888,0.392132600000236,0.0006327,0.058592300000004,0.323196500000177,0.225257100000085
0.058203900000008,0.155267300000021,0.06269680000001,0.225098500000072,0.191685000000049,0.307048500000158
0.051078300000005,0.226617700000076,0.115826099999987,0.123415799999988,0.354765600000217,0.128296499999984
0.091342300000002,0.424480300000263,0.051574600000004,0.178377500000036,0.154119600000007,0.100105699999999
0.044417500000007,0.472312200000315,0.137291399999994,0.17206920000003,0.075542900000006,0.098366800000003
0.0136388,0.49323710000033,0.141716599999997,0.152817200000002,0.070278000000009,0.12831229999999
7.98000000000011E-05,0.505652900000311,0.033017,0.197606700000059,0.015269899999999,0.248373700000106
0.046338100000003,0.473549900000308,0.0051543,0.330435300000184,0.0074198,0.137102599999997
0.053937100000006,0.266768600000124,0.062530700000008,0.354531300000192,0.0357017,0.226530600000072
0.007498,0.230068700000083,0.046093100000004,0.229780100000077,0.180370400000044,0.306189700000167
0.051260300000005,0.452952000000296,0.0029597,0.159076200000008,0.112335500000006,0.221416300000081
6.17000000000007E-05,0.378853000000215,0.0001537,0.201241400000056,0.085025600000002,0.334664600000184
0.059213000000008,0.1113745,0.110728699999992,0.235437900000088,0.3536221000002,0.12962379999999
0.0036748,0.351015600000193,0.023520299999999,0.178769900000031,0.110985199999993,0.332034200000175
0.0326736,0.235502900000081,0.027101099999999,0.245000800000093,0.267019400000114,0.192702200000054
0.079620000000001,0.403329100000253,0.188980300000046,0.100646299999997,0.046574100000006,0.180850200000036
0.0027484,0.330305600000175,0.0242935,0.21428240000006,0.073030100000005,0.355340000000198
0.032427899999999,0.34133750000018,0.024390099999999,0.209211800000058,0.097694399999996,0.294938300000142
0.026758399999999,0.505258800000318,0.0003219,0.094883400000002,0.167741500000027,0.205036000000066
0.026904,0.306403600000144,0.0007861,0.30780470000015,0.111445399999988,0.246656200000097
0.070383300000007,0.144103800000006,0.329293100000179,0.246354000000088,0.046352200000005,0.163513600000023
0.018758399999999,0.499558100000343,0.0062178,0.125054799999984,0.099143599999994,0.2512673000001
0.015660599999999,0.423954700000268,0.0010149,0.111036099999996,0.082305599999999,0.366028100000221
0.0220835,0.365408200000203,0.026680199999999,0.154714500000016,0.0168551,0.41425850000026
0.022466199999999,0.302909100000153,0.258608200000103,0.14780470000001,0.195182000000012,0.07302980000001
