C,D,PoP,L,PeP,Dec
0.0012872,0.336616600000174,8.34000000000012E-05,0.121528799999989,0.123069699999991,0.417414300000249
0.036395000000001,0.305622600000164,0.017080299999999,0.161638600000017,0.048997300000004,0.430266200000275
0.0196753,0.354516900000213,0.0003817,0.255167800000096,0.0360118,0.334246500000175
0.019814799999999,0.20796840000006,0.022485099999999,0.146993000000006,0.260742200000117,0.341996500000188
0.077525400000005,0.270787000000119,0.031526,0.199319800000048,0.087751399999999,0.333090400000172
9.38000000000014E-05,0.517345500000259,5.16000000000004E-05,0.125818599999991,0.11630109999999,0.240389400000094
0.0007897,0.3472511000002,0.009029699999999,0.311712800000145,0.146417900000003,0.184798800000051
0.072738200000003,0.262242100000111,0.0001157,0.224633900000074,0.115335799999989,0.324934300000174
0.025459699999999,0.233038000000089,0.025206499999999,0.210650600000058,0.184836000000047,0.32080920000017
0.028721399999999,0.352328300000197,6.66000000000008E-05,0.097177199999997,0.270207200000123,0.251499300000096
0.051148800000004,0.36646560000021,0.023210299999999,0.396831800000224,0.092107399999999,0.070236100000006
0.036606700000002,0.2499417000001,0.000414,0.126168199999988,0.326262700000182,0.260606700000111
0.037288400000002,0.294603900000149,0.046769000000004,0.222729400000076,0.220039500000069,0.178569800000031
0.0195749,0.285724400000131,0.0020214,0.195048700000045,0.074697000000002,0.422933600000264
7.11000000000009E-05,0.421159900000264,0.018244099999999,0.223921300000077,0.17910940000004,0.157494200000008
0.016317299999999,0.319616300000156,0.027214499999999,0.151979900000001,0.265444500000121,0.219427500000078
0.067429100000001,0.25719610000011,0.068976900000008,0.171229900000027,0.256658900000112,0.178509100000033
0.0074789,0.249003000000103,7.1100000000001E-05,0.096879999999996,0.453201000000304,0.193366000000053
0.0115383,0.140453900000004,0.013183099999999,0.212204900000068,0.102839299999997,0.51978050000026
0.053804900000007,0.262422700000109,0.0169009,0.184180200000041,8.82000000000011E-05,0.48260310000033
0.066669700000008,0.310064500000149,0.021608099999998,0.195870800000039,0.133799299999994,0.27198760000013
0.031323200000001,0.314807000000141,0.0359196,0.216826400000062,0.197200400000055,0.203923400000066
0.0432948,0.492995400000317,0.0160251,0.170288100000032,0.061744400000008,0.215652200000061
0.0486512,0.277199400000127,0.0195018,0.151384000000003,0.084180499999998,0.41908310000026
0.085901200000012,0.34283050000018,0.0035336,0.11545919999999,0.107044799999994,0.345230700000206
0.0194257,0.33014500000017,0.052996800000005,0.176876000000026,0.161648000000011,0.25890850000011
0.0211097,0.270060500000115,0.031231899999999,0.087452999999997,0.038912600000001,0.551232300000116
0.0221427,0.31137560000016,0.028469099999999,0.31531480000016,0.092520500000002,0.230177300000074
0.011621599999999,0.301030700000149,0.054278500000006,0.148398300000002,0.093734599999998,0.390936300000239
0.068070900000007,0.30534080000015,0.0001308,0.127439999999987,0.205425200000062,0.293592300000142
0.0001305,0.243526300000102,0.0021387,0.257168500000104,0.029757199999999,0.467278800000307
0.0238795,0.258118100000115,0.003787,0.221876100000068,0.250562600000107,0.2417767000001
0.008648,0.218190300000073,0.030348399999999,0.237340100000081,0.070508600000007,0.434964600000288
0.037146700000005,0.330331900000177,0.0014805,0.116671799999992,0.180026800000034,0.334342300000176
0.013246699999999,0.434434300000278,0.134536099999987,0.242224600000099,0.086662299999999,0.088895999999999
0.11850920000002,0.180255200000035,0.0009503,0.223398700000069,0.396935100000237,0.079951500000005
0.028359200000001,0.224191100000064,0.0042891,0.140917899999998,0.108966299999993,0.493276400000345
0.064633300000004,0.234394300000089,0.043099200000004,0.187185000000028,0.051180200000005,0.419508000000258
0.035491100000001,0.424248600000271,0.0002054,0.154082000000009,0.276351200000126,0.109621699999988
0.038785700000002,0.241960200000097,0.021449999999999,0.098407199999994,0.234550400000088,0.364846500000219
9.18000000000014E-05,0.147404200000012,7.06000000000009E-05,0.159997900000024,0.144531499999998,0.54790400000015
0.003735,0.390048700000225,0.029839099999999,0.104389299999997,0.102364499999998,0.369623400000211
0.055025900000005,0.315813900000154,0.023737899999999,0.298094200000142,0.135097499999996,0.17223060000004
0.052684900000006,0.34262450000018,0.043258200000004,0.209681400000055,0.0345851,0.317165900000173
0.0356758,0.168995100000027,0.083213300000001,0.100925599999994,0.350947500000202,0.260242700000115
0.12485460000002,0.234478500000081,0.014138399999998,0.139269699999995,0.103072199999994,0.384186600000232
0.071149100000006,0.396997100000239,0.0066408,0.301711200000137,0.11452119999999,0.108980599999993
0.0165101,0.339266200000191,0.0075766,0.195765400000048,0.0162691,0.424612600000266
0.043633300000003,0.250827200000103,4.85000000000003E-05,0.223460900000063,0.192943400000048,0.289086700000144
0.046955300000003,0.338503200000188,0.0206561,0.324799200000163,0.061921900000008,0.207164300000067
9.58000000000015E-05,0.379707100000219,0.011153499999999,0.285834700000136,0.017914499999999,0.305294400000154
0.063182499999999,0.289841300000144,0.053541700000007,0.181772900000036,0.207187700000057,0.204473900000055
0.0156331,0.277565900000125,0.087520200000002,0.113366799999992,0.185322000000046,0.320592000000166
0.058202799999997,0.180004400000041,0.0146754,0.216239700000067,0.26303220000011,0.267845500000113
0.031064699999999,0.341963000000189,7.6000000000001E-05,0.136112400000001,0.183655100000039,0.307128800000154
0.0008772,0.247372200000091,0.0337483,0.184535600000042,0.227299300000075,0.306167400000159
0.0001149,0.164529800000031,8.76000000000013E-05,0.146878200000009,0.185131200000039,0.503258300000333
0.025851600000001,0.279846000000129,0.021663999999999,0.270689000000126,0.062064000000009,0.339885400000194
0.101794599999996,0.416458300000256,0.002116399999999,0.15716240000002,0.209653800000065,0.112814500000001
0.051432700000007,0.336734000000174,0.042870700000003,0.219345400000065,0.133247099999992,0.216370100000053
0.0107024,0.394613900000231,0.0179515,0.228686600000076,0.191558000000047,0.156487600000022
0.0277183,0.264592800000116,0.0071241,0.280175000000122,0.119472299999985,0.300917500000146
0.049867300000005,0.298667000000147,0.030190799999999,0.153840500000015,0.232259700000085,0.235174700000078
0.0090577,0.293126800000127,0.038292000000002,0.247861300000081,0.102856599999994,0.308805600000149
9.68000000000015E-05,0.576585299999997,7.99000000000011E-05,0.114079199999992,0.071870400000005,0.237288400000086
0.0622126,0.316271300000165,0.015002900000001,0.120688099999993,0.066068600000008,0.419756500000265
0.095896200000011,0.201433800000039,0.041806700000002,0.149030799999997,0.151395000000014,0.360437500000209
0.043831000000004,0.463828500000315,0.041306300000002,0.170768400000026,0.213625100000066,0.066640700000008
0.0137313,0.37575340000022,0.014873499999999,0.23230350000007,0.224628600000084,0.138709699999995
0.030727200000002,0.595038699999958,0.0282172,0.115002599999989,0.0116072,0.219407100000076
0.059722500000002,0.324202700000161,0.044051200000003,0.120747199999992,0.237967700000096,0.213308700000074
0.0180614,0.39633950000024,9.25000000000014E-05,0.223282000000072,0.094281599999996,0.267943000000109
0.112388200000008,0.279703400000125,0.006886299999998,0.193294700000035,0.19701760000005,0.210709800000068
0.10041610000001,0.201653900000063,0.13137350000003,0.180383500000037,0.0909281,0.295244900000143
0.054904000000007,0.280117600000126,0.0172374,0.288188200000123,0.045464100000004,0.314088700000162
0.0148456,0.337750500000187,0.0036233,0.205127200000052,0.271860100000125,0.166793300000025
9.97000000000016E-05,0.27516870000012,0.052624400000005,0.164981900000024,0.109911699999992,0.397213600000243
0.103024300000016,0.346679300000193,0.015612800000001,0.160538200000015,0.048621000000004,0.325524400000186
0.017262999999999,0.356003700000202,0.092499399999999,0.158822600000013,0.097661799999997,0.27774950000014
0.064625700000001,0.299324600000145,0.036719600000002,0.087888800000004,0.109097799999991,0.402343500000253
0.011355699999999,0.331811700000175,0.0158185,0.110262499999996,0.328885600000182,0.201866000000061
0.017413899999999,0.218688600000066,0.019833399999999,0.298279600000133,0.124537699999984,0.321246800000168
0.000137,0.381243100000225,4.94000000000004E-05,0.225334900000071,0.0265384,0.366697200000209
0.072951399999998,0.211525800000079,0.219040200000114,0.214554200000061,0.080058200000004,0.201870200000058
0.053462700000003,0.23544400000009,0.018042300000001,0.189870400000054,0.272995100000126,0.230185500000083
0.121530500000001,0.353032300000183,0.0057825,0.206390100000062,0.0008146,0.312450000000154
0.0175269,0.4557755000003,5.38000000000005E-05,0.128827799999988,0.122843899999989,0.274972100000128
0.0016593,0.409533500000241,0.001425,0.209148500000054,0.075778000000003,0.302455700000158
0.0318082,0.449094900000294,0.0079501,0.098893799999995,0.039638700000001,0.372614300000231
0.103469599999999,0.356501200000203,7.00000000000009E-05,0.124087799999987,0.050358400000004,0.365513000000207
0.041553800000002,0.33372450000018,7.7100000000001E-05,0.29222280000014,0.0357091,0.296712700000148
0.0164058,0.367191100000204,0.082316500000003,0.21324260000006,0.085014200000001,0.23582980000009
8.67000000000013E-05,0.522147000000264,0.0001155,0.078361400000004,0.163357600000017,0.235931800000095
0.0002628,0.338508000000186,0.058671200000007,0.238192600000089,0.199066200000055,0.165299200000027
0.067231200000007,0.172482900000032,0.022509799999999,0.209139400000059,0.161400900000025,0.367235800000218
0.042302400000002,0.207181300000061,0.054787200000006,0.165473100000032,0.048515700000004,0.481740300000322
0.038404000000001,0.290980500000145,0.0019122,0.262443400000106,0.140439500000001,0.265820400000127
0.076127200000009,0.416846100000261,0.045290300000003,0.152118700000012,0.012960599999999,0.296657100000139
0.0032043,0.346984500000199,0.016735999999999,0.144119699999998,0.146004200000007,0.342951300000197
0.0327599,0.377695400000209,0.042148000000001,0.160519300000011,0.248161700000102,0.1387157
0.0190701,0.329416800000164,0.064523500000009,0.193733200000046,0.085187400000001,0.308069000000153
6.61000000000008E-05,0.170560900000028,0.0069238,0.42902400000028,0.187555100000036,0.205870100000063
0.034893,0.335026600000176,0.0141118,0.236643600000078,0.098259699999996,0.281065300000129
0.026908699999999,0.318342000000164,0.0098255,0.189415000000038,0.274388000000124,0.181120800000036
0.0274987,0.179633600000032,0.064560100000008,0.181130500000035,0.188368400000047,0.358808700000203
0.0043853,0.315943100000186,0.092309199999996,0.163231400000022,0.018590999999999,0.405540000000248
0.044989600000003,0.49715560000035,0.0090406,0.17875890000003,0.132894799999988,0.137160500000006
0.0007922,0.194762200000046,4.70000000000003E-05,0.244850000000096,0.309445600000169,0.250103000000104
0.015407999999999,0.353084500000198,0.0012407,0.136224699999993,0.113824099999992,0.380218000000234
0.023798500000001,0.163462700000019,0.0004308,0.080843900000002,0.352452400000204,0.379011700000236
0.1184889,0.229280200000089,0.0076988,0.128473899999993,0.075639200000004,0.440419000000281
0.0181265,0.281901000000142,0.0117674,0.26113050000011,0.187583600000039,0.2394910000001
0.0178878,0.560440300000103,0.0087272,0.236181300000092,0.073142800000004,0.103620600000005
0.036567300000001,0.319401000000165,0.087162200000001,0.267701100000116,0.054237400000006,0.234931000000086
0.0109937,0.3535933000002,0.016204,0.148837500000008,0.053083400000007,0.417288100000261
0.0321102,0.41954030000026,0.024892399999999,0.151460600000008,0.044439400000003,0.327557100000189
0.0107889,0.255198500000101,0.0273891,0.314245400000157,0.160620600000012,0.231757500000079
0.0039479,0.256039000000104,0.022559799999999,0.133271499999996,0.105616299999996,0.47856550000032
0.0962784,0.42793370000027,0.0141232,0.269102500000108,0.039836000000001,0.152726200000017
0.101910200000005,0.448457400000292,0.0006979,0.256114700000098,0.025465599999999,0.167354200000026
0.0075214,0.396885700000231,0.0098898,0.191025300000032,0.138281799999997,0.25639600000011
0.0054791,0.493142700000338,0.029351499999999,0.188076800000041,0.139660700000001,0.144289200000008
0.0568931,0.418425800000259,0.0074906,0.083320399999997,0.052173000000004,0.381697100000229
0.0081268,0.274135400000111,0.0093433,0.219151100000066,0.075275300000003,0.413968100000253
9.07000000000011E-05,0.194721700000037,0.028169499999999,0.232221700000082,0.088250100000001,0.4565463000003
0.043645200000003,0.272861600000124,0.0324181,0.253011000000102,0.097511699999996,0.300552400000148
0.0209024,0.206266700000057,0.066148600000007,0.112242099999998,0.055441300000006,0.538998900000177
0.0239026,0.32783950000018,0.031632099999999,0.158926200000009,0.169101700000024,0.288597900000142
0.027546700000001,0.307590300000156,0.0159048,0.289647900000125,0.079565300000004,0.27974500000013
0.022524900000001,0.31814500000017,0.021974899999999,0.203431500000051,0.149295700000005,0.284628000000126
0.0251714,0.304176600000155,0.0332662,0.219964100000066,0.152644300000011,0.264777400000125
0.130954400000027,0.261904300000119,0.0262107,0.158772600000017,0.058995800000007,0.363162200000209
0.025628099999999,0.436051600000274,0.0211158,0.15234850000001,0.143659200000001,0.221196800000076
0.071792300000005,0.275333500000123,0.058776300000005,0.27311050000011,0.112342199999996,0.208645200000074
0.107205900000019,0.424625100000266,0.0012982,0.158659400000018,0.127636499999985,0.180574900000037
0.0078656,0.249528800000082,0.021610399999999,0.302162100000142,0.070300000000008,0.348533100000193
0.0054858,0.29857770000015,0.11985379999999,0.139298899999992,0.183873500000036,0.252910300000106
0.0106702,0.234825700000087,5.34000000000004E-05,0.301410900000145,0.043266200000002,0.40977360000025
0.0101508,0.323132300000164,0.022317199999999,0.266680300000121,0.121562699999988,0.256156700000099
0.0242214,0.245697400000091,0.0005103,0.151334700000005,0.198104300000054,0.380131900000227
0.033260100000003,0.364236000000223,0.0056451,0.097164199999993,0.220115700000075,0.279578900000131
0.032148099999999,0.340593000000195,5.24000000000004E-05,0.267089900000107,0.098256499999999,0.261860100000113
0.039734000000003,0.115774799999988,0.0002391,0.042175100000001,0.037140300000002,0.764936699999199
0.0157139,0.475655700000306,0.020969999999999,0.183368300000034,0.080158100000002,0.224134000000069
0.0340507,0.489761300000325,0.043066300000003,0.16691300000002,0.137366199999996,0.128842499999988
0.026808500000001,0.240108400000091,0.0061026,0.179654600000023,0.221535300000077,0.32579060000017
0.059487999999999,0.069666400000006,0.027455899999999,0.278247500000128,0.043061200000003,0.522081000000251
0.098812700000001,0.228596700000084,0.0073175,0.073884000000003,0.175286700000025,0.416102400000261
0.0030255,0.451546400000291,0.045275000000003,0.20774360000006,0.067590200000007,0.224819300000079
0.091660000000013,0.363984500000204,0.052134300000005,0.1439745,0.077547300000006,0.270699400000135
0.0199791,0.226742800000087,0.0361701,0.254884700000102,0.095194699999997,0.367028600000218
0.0164726,0.478041500000317,0.0081903,0.212447400000057,0.0108224,0.274025800000124
0.0222339,0.424908900000271,0.044692100000003,0.207435300000063,0.104330099999995,0.196399700000053
0.022926399999999,0.199483300000044,0.0157235,0.253030800000084,0.198941400000044,0.30989460000016
0.047689900000001,0.154545800000016,0.0011737,0.415572800000257,0.119624199999987,0.261393600000117
0.0133262,0.126266299999982,0.0001196,0.118007299999994,0.131064699999988,0.611215899999883
0.034200000000001,0.479911900000337,0.081892000000005,0.118376999999986,0.0889471,0.196672000000056
0.107902200000011,0.350953300000191,0.095583100000017,0.153974400000008,0.131159999999988,0.160427000000017
0.046665000000001,0.299609400000143,0.047818100000002,0.179762500000032,0.193145000000045,0.233000000000078
0.022849,0.318239200000159,0.0017672,0.097288299999994,0.081889900000005,0.477966400000317
0.033192900000001,0.357099600000195,0.0006085,0.327090200000174,0.020533999999999,0.26147480000012
0.050702100000007,0.413038100000246,0.0007157,0.170849900000026,0.018256699999999,0.346437500000194
0.0181814,0.523899100000251,0.0003546,0.079917400000002,0.126853899999987,0.25079360000011
7.08000000000009E-05,0.220731000000074,0.068231600000008,0.203254600000052,0.124616499999984,0.383095500000236
0.0058871,0.565951800000072,0.031218799999999,0.132672299999992,0.066533900000008,0.197736100000047
0.080228899999996,0.413463400000259,0.015041799999999,0.098521399999995,0.21583980000007,0.176904700000035
0.052482699999999,0.378635900000218,0.088263100000007,0.115258599999995,0.079126500000006,0.286233200000137
0.0027489,0.308696100000149,0.0003646,0.235159300000073,0.207928000000067,0.245103100000099
0.126630500000018,0.463049700000316,0.0205078,0.087885499999995,0.0063888,0.295537700000147
6.38000000000007E-05,0.326469000000178,0.0006817,0.212556700000071,0.144230400000002,0.315998400000167
0.051387900000005,0.268510800000122,0.054047300000007,0.153798600000004,0.319553000000167,0.152702400000016
0.028852999999999,0.273103700000113,8.95000000000013E-05,0.157720400000019,0.138640199999994,0.401593200000253
0.056849300000004,0.323881200000167,0.071672600000006,0.183557900000041,0.079694000000005,0.284345000000128
0.0033545,0.244804500000098,0.0071945,0.191203900000046,0.158871900000015,0.394570700000232
0.0243807,0.221883800000062,0.036301200000001,0.121435699999992,0.140718999999998,0.455279600000307
0.0103794,0.170933400000028,0.0113243,0.209609500000075,0.348697500000197,0.249055900000094
0.058885200000009,0.206312400000064,0.0027359,0.093684999999994,0.272889500000127,0.365492000000218
0.091483400000007,0.324056700000161,0.024455899999999,0.154245600000004,0.096907400000002,0.308851000000162
0.027314,0.275014100000113,0.016835099999999,0.308171800000147,0.093912800000001,0.278752200000126
0.031587100000002,0.356801700000201,0.0161588,0.103742299999997,0.17223560000003,0.319474500000175
0.035068300000002,0.299316600000149,0.0164032,0.224434600000074,0.096649799999998,0.32812750000018
0.092357600000017,0.39572740000025,0.078772900000011,0.109834799999998,0.129018599999988,0.194288700000045
0.064520000000001,0.217652000000079,0.068975000000007,0.21878320000007,0.139071600000001,0.290998200000142
0.021693499999999,0.343787100000181,0.0049139,0.317844100000167,0.053806000000006,0.2579554000001
0.0040702,0.367485800000208,0.0004041,0.23482450000008,0.114526999999993,0.278688400000118
0.0030877,0.564796100000072,0.021713,0.219781600000069,0.041947000000002,0.148674600000005
0.058445799999998,0.402967500000239,0.059924500000008,0.121434299999986,0.131514599999988,0.225713300000079
0.0001394,0.379950400000227,0.042923400000002,0.124478499999989,0.199243100000056,0.253265200000102
0.031344400000002,0.117454299999991,0.087135300000002,0.152612600000005,0.123593399999991,0.487860000000333
0.0130837,0.427516000000264,0.065143700000008,0.065285600000006,0.124557399999984,0.304413600000159
0.0083068,0.194819300000045,0.020873499999999,0.178392500000042,0.318578000000171,0.279029900000135
0.037048500000001,0.200366800000063,0.0032203,0.207277100000066,0.254133700000105,0.297953600000142
0.0523182,0.418158700000264,0.033493500000001,0.316992400000162,0.072081800000005,0.106955399999994
0.023236200000001,0.326980700000178,0.033409799999999,0.202928500000059,0.204729300000058,0.208715500000058
0.0151761,0.302038300000163,0.044165100000004,0.147851100000006,0.208325300000069,0.282444100000145
0.065596000000002,0.313228400000161,0.0005365,0.200048300000047,0.074897400000006,0.345693400000203
