C,D,Int,PoP,L,Dec
0.023187000000001,0.501676600000338,0.054031100000005,0.166976300000018,0.17992730000003,0.074201700000007
0.123621399999984,0.38967870000023,0.063990300000008,0.0170131,0.152911100000012,0.252785400000103
0.098403499999995,0.322896100000152,0.0150556,0.064809400000009,0.192330200000045,0.306505200000156
0.068133800000004,0.232356400000074,0.045775200000004,0.044687400000002,0.178244400000037,0.430802800000278
0.103443600000013,0.307374900000148,0.0196082,0.084072700000003,0.262349800000108,0.223150800000091
0.064618300000008,0.299933700000145,0.0143843,0.147062200000006,0.225545400000069,0.248456100000107
0.116023600000002,0.346120900000185,0.026310199999999,0.0345338,0.159400600000021,0.317610900000172
0.196245200000043,0.323686200000166,0.045826700000003,0.0002047,0.221742500000064,0.212294700000074
0.0244115,0.48146700000032,0.028098099999999,0.042256500000004,0.214827600000078,0.208939300000072
0.038128300000001,0.246552800000104,0.029128599999999,0.124579799999987,0.340971000000191,0.220639500000076
0.052508499999999,0.3694467000002,0.029053699999999,0.107428199999991,0.227078500000073,0.214484400000069
0.027234,0.352838900000185,0.0130014,0.032938499999999,0.165206500000017,0.408780700000256
0.045048700000003,0.508473300000288,0.023542599999999,0.032350799999999,0.135454399999998,0.255130200000113
0.096127100000004,0.347133200000191,0.0019395,9.55000000000015E-05,0.278515900000122,0.276188800000128
0.065490099999999,0.422230700000261,0.038067500000003,0.024098199999999,0.171646500000022,0.278467000000129
0.112645599999996,0.371428500000211,0.031119199999998,0.059166500000007,0.218478200000067,0.207162000000066
0.244489900000055,0.418735300000255,0.025021799999997,0.0076895,0.156704600000011,0.147358900000003
0.077188899999997,0.243824500000082,0.019740699999999,0.069728700000008,0.506207900000311,0.083309300000005
0.050964600000001,0.2536837000001,0.0320394,0.055210900000005,0.220955700000075,0.387145700000228
0.0136488,0.337288900000182,0.0010314,0.0347133,0.256788300000103,0.356529300000196
0.052208000000006,0.501009300000335,0.0066401,0.099501499999998,0.230047500000072,0.110593599999991
0.194000700000024,0.271409200000116,0.024922899999999,0.036948200000001,0.208134200000055,0.264584800000117
0.100640200000017,0.424275900000263,0.004237,0.18275680000004,0.182793400000039,0.105296699999994
0.0248946,0.528741900000212,0.0013844,0.0037766,0.229777800000084,0.211424700000066
0.060962500000002,0.356184800000202,0.002186,0.065939200000009,0.353798900000201,0.160928600000026
0.066434700000003,0.484470200000323,0.026847899999999,0.073466000000006,0.277516500000125,0.071264700000009
0.023570699999999,0.59394249999995,0.013443999999999,0.0353571,0.173001200000022,0.160684500000026
0.141009100000001,0.312987400000155,8.55000000000012E-05,0.22622820000008,0.223378100000073,0.0963117
0.080179699999994,0.319327800000166,0.027094199999999,0.265502400000123,0.235402300000071,0.072493600000005
0.1074427,0.312882700000156,0.079608400000014,0.091013499999997,0.253729800000091,0.155322900000009
0.07327890000001,0.253785300000114,0.0142768,0.0228479,0.197762100000049,0.43804900000028
0.072483600000004,0.594800199999925,0.039380600000001,0.014100699999999,0.168245400000013,0.110989499999992
0.13308330000001,0.283930800000133,0.045911800000004,0.072219100000007,0.216933800000074,0.247921200000102
0.113422,0.20848130000007,0.058506800000006,0.078839000000005,0.218587200000059,0.322163700000167
0.13165360000002,0.265868000000116,0.019180700000001,0.114665699999988,0.234098700000083,0.234533300000096
0.019061699999999,0.413724600000258,0.0193383,0.137567800000001,0.275699900000117,0.134607699999997
0.076561100000003,0.112299199999995,0.0080921,0.189135400000039,0.302828700000156,0.311083500000169
0.0191135,0.419036600000241,0.030365699999999,0.091369399999998,0.314718700000159,0.125396099999997
0.103656100000011,0.480391500000317,0.021767399999997,0.0142452,0.18293120000004,0.197008600000059
0.012991399999999,0.554048700000164,0.0001594,0.189580900000045,0.204420900000049,0.038798700000002
0.0096928,0.498803400000347,0.0142515,0.052520200000005,0.200270800000045,0.224461300000077
0.034285400000002,0.440083100000286,0.0368152,0.067435500000009,0.199880500000059,0.221500300000075
0.0149072,0.386727600000231,8.92000000000013E-05,0.014041499999999,0.260143900000102,0.324090600000178
0.156717500000039,0.362652100000199,0.0171889,0.071111600000012,0.279006700000128,0.113323199999992
0.0291558,0.226684800000071,0.0148234,0.0355777,0.250067500000104,0.443690800000297
0.143894600000003,0.413037200000241,0.0056822,0.022463699999999,0.182027800000036,0.232894500000095
0.020564699999999,0.499513100000341,0.015703,0.043617700000003,0.264231300000102,0.156370200000019
0.076358300000004,0.37263640000021,0.054273400000006,7.4600000000001E-05,0.348892500000188,0.14776480000001
0.088270500000008,0.399632500000233,0.116914199999999,0.0140696,0.256611700000094,0.124501499999986
0.0176705,0.346367600000193,0.0001049,0.0017694,0.26953220000011,0.36455540000022
0.12979839999999,0.456136700000306,0.0145236,0.0036625,0.23921560000008,0.156663200000012
